Assessmentyear,Year,SSB,SSB_SD,SSB_LOW,SSB_UPP,R,R_SD,R_LOW,R_UPP,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Favg,Fmsy,Bmsy,F.Fmsy,B.Bmsy,assessmenttype
2017,2010,1538.09,103.306,1344.96,1758.95,11674.6,1376.21,9230.09,14766.6,0.0175406,0.0868442,0.146655,0.295035,0.345979,0.409262,0.442983,0.511335,0.68751,0.721757,0.721757,0.721757,0.4257,0.15633,7173.37424,2.72317,0.21442,benchmark
2017,2011,1703.69,117.847,1483.82,1956.15,5954.29,961.548,4319.81,8207.2,0.0110389,0.0856805,0.154522,0.110167,0.1469,0.265252,0.258238,0.244435,0.320215,0.302196,0.302196,0.302196,0.20859,0.18559,5545.38112,1.12388,0.30723,benchmark
2017,2012,2069.92,149.826,1791.29,2391.9,10643.2,1618.2,7866.24,14400.6,0.00394907,0.0205632,0.076493,0.0612466,0.139855,0.265238,0.263806,0.205037,0.212239,0.200143,0.200143,0.200143,0.15407,0.19278,5551.85424,0.79921,0.37283,benchmark
2017,2013,2496.78,191.736,2141.79,2910.61,9873.1,1986.76,6628.26,14706.4,0.00302645,0.0159784,0.0361034,0.0474959,0.0940589,0.18577,0.192516,0.163498,0.174231,0.178217,0.178217,0.178217,0.12061,0.20249,5716.52901,0.59564,0.43677,benchmark
2017,2014,2999.57,247.225,2544.43,3536.12,14342.9,3351.04,9044.64,22744.7,0.00300628,0.0161964,0.0344972,0.0428568,0.0678311,0.0943401,0.130111,0.14511,0.190672,0.218641,0.218641,0.218641,0.11505,0.20039,6511.40451,0.57412,0.46066,benchmark
2017,2015,3669.43,330.875,3065.04,4393,13861.8,4136.29,7729.37,24859.7,0.00210174,0.00872358,0.0145581,0.0346122,0.0453668,0.0436049,0.0598653,0.0963658,0.154151,0.188387,0.188387,0.188387,0.08538,0.27909,5737.84622,0.30591,0.63951,benchmark
2017,2016,4434.87,460.863,3604.64,5456.33,14597.2,5343.25,7182.38,29667,0.00128298,0.00474022,0.0114194,0.0345939,0.0624339,0.0810056,0.0785094,0.106231,0.178414,0.21969,0.21969,0.21969,0.10148,0.23899,6382.66284,0.4246,0.69483,benchmark
2017,2017,5277.42,632.434,4156.26,6701.01,12759.7,5581.73,5525.68,29464.5,0.00100841,0.00280949,0.00830344,0.0255586,0.0501763,0.0658543,0.0704406,0.0890334,0.137173,0.174281,0.174281,0.174281,0.0811,0.22701,6611.45796,0.35725,0.79822,benchmark
2018,1970,13512.2,1431.45,10938.7,16691.1,11503.5,2172.53,7910.84,16727.6,0.000195821,0.000520305,0.001841,0.00372372,0.00877624,0.018809,0.0325255,0.0265017,0.00858105,0.00699015,0.00699015,0.00699015,0.0102,0.21172,5150.24629,0.0482,2.6236,mod1.4
2018,1971,12690.6,1397.51,10188.7,15806.8,10968.1,1944.77,7714.51,15593.8,0.00033428,0.000870849,0.00308209,0.00572108,0.0131794,0.0281713,0.0487048,0.039737,0.0129132,0.010465,0.010465,0.010465,0.01534,0.21378,5070.39864,0.07177,2.50288,mod1.4
2018,1972,12147.1,1362.52,9712.9,15191.3,11312.4,1888.93,8119.24,15761.4,0.000526665,0.00124439,0.00441856,0.00437246,0.00794278,0.0167439,0.0294239,0.026048,0.0100502,0.00631244,0.00631244,0.00631244,0.00998,0.21714,4691.43121,0.04594,2.58921,mod1.4
2018,1973,11763.1,1326.35,9394.9,14728.2,11687.3,1888.62,8477.26,16112.8,0.00108009,0.00250481,0.00889429,0.00722746,0.0111532,0.0227335,0.0396372,0.035514,0.0140116,0.00783058,0.00783058,0.00783058,0.01385,0.21452,4428.88876,0.06458,2.65599,mod1.4
2018,1974,11434.1,1287.52,9134.89,14312,13969.5,2102.93,10355.2,18845.3,0.00319295,0.00729709,0.0258548,0.0171689,0.0190976,0.0354082,0.0599493,0.050199,0.0178321,0.0134044,0.0134044,0.0134044,0.02302,0.18765,4509.56512,0.12267,2.53552,mod1.4
2018,1975,11220.7,1247.44,8989.81,14005.1,19102.5,2531.84,14671.3,24872.1,0.00107889,0.00260102,0.00923179,0.0108528,0.0214894,0.0453499,0.0788559,0.0673643,0.0241983,0.016213,0.016213,0.016213,0.02581,0.21528,4813.94831,0.11987,2.33086,mod1.4
2018,1976,11228.9,1209.94,9057.64,13920.7,22389.7,2815.04,17428.8,28762.5,0.00130724,0.00315477,0.0112002,0.013282,0.0265131,0.0560636,0.0975888,0.0837103,0.0303013,0.019956,0.019956,0.019956,0.03192,0.21721,4783.98091,0.14693,2.34719,mod1.4
2018,1977,11466.7,1172.86,9350.34,14062.1,21552,2808.94,16624.9,27939.4,0.00979441,0.0221621,0.0785603,0.0446433,0.0366729,0.0614376,0.103191,0.0925723,0.0380863,0.0228547,0.0228547,0.0228547,0.04631,0.16551,4737.56522,0.27978,2.42038,mod1.4
2018,1978,11698.9,1135.39,9639.33,14198.6,22155.4,2823.06,17188.9,28556.9,0.00679338,0.0156423,0.0554811,0.041072,0.056104,0.112153,0.195912,0.174681,0.0690211,0.0440932,0.0440932,0.0440932,0.07159,0.2032,4562.23105,0.35233,2.5643,mod1.4
2018,1979,11840.2,1084.32,9862.31,14214.7,21894.4,2727.89,17081.7,28063.2,0.00561052,0.0130056,0.0461369,0.0371642,0.0590396,0.128765,0.237749,0.228485,0.102292,0.071019,0.071019,0.071019,0.08928,0.20431,5122.07346,0.43697,2.3116,mod1.4
2018,1980,12122,1018.96,10249.2,14336.9,22492.9,2799.78,17552.7,28823.5,0.00674965,0.01546,0.054844,0.0379159,0.0506504,0.107311,0.195041,0.187462,0.0885794,0.0596236,0.0596236,0.0596236,0.07691,0.1958,5062.07959,0.39277,2.39466,mod1.4
2018,1981,12043.5,943.459,10299.5,14082.9,27117,3220.93,21400.9,34359.8,0.00560956,0.0159419,0.0591664,0.0469711,0.0779936,0.171748,0.31381,0.30688,0.145091,0.0860907,0.0860907,0.0860907,0.11679,0.21238,4945.21135,0.54991,2.43539,mod1.4
2018,1982,11238.4,855.825,9652.85,13084.4,31542.8,3616.01,25098.7,39641.3,0.00381045,0.00743159,0.0265754,0.0480043,0.12417,0.291976,0.542716,0.530924,0.253078,0.170648,0.170648,0.170648,0.19505,0.2366,5156.55277,0.82439,2.17944,mod1.4
2018,1983,11164.8,761.866,9741.97,12795.3,26151.1,3397.66,20188.8,33874.2,0.00141069,0.00475442,0.0201113,0.0310799,0.0835452,0.205517,0.3896,0.405602,0.222543,0.155394,0.155394,0.155394,0.15253,0.2045,6075.96114,0.74586,1.83753,mod1.4
2018,1984,10951.4,679.88,9673.79,12397.7,42432,4473.89,34384.7,52362.7,0.00187975,0.0081387,0.0317511,0.0578423,0.122684,0.283449,0.539632,0.574134,0.327919,0.255738,0.255738,0.255738,0.22622,0.21503,5882.81662,1.05203,1.86159,mod1.4
2018,1985,11199.8,609.399,10045.7,12486.3,51634.1,4980.38,42594.2,62592.5,0.00142381,0.00546854,0.0208635,0.048255,0.108842,0.252564,0.490176,0.542289,0.339212,0.24963,0.24963,0.24963,0.21317,0.21245,6117.44213,1.00335,1.83079,mod1.4
2018,1986,12415,557.47,11349.2,13580.9,28729.7,4009.44,21761.9,37928.4,0.000750568,0.00277019,0.00946997,0.0254655,0.0645534,0.162433,0.371486,0.488928,0.334538,0.239715,0.239715,0.239715,0.18163,0.18067,7378.57745,1.00529,1.68258,mod1.4
2018,1987,13568.4,532.918,12543.7,14676.8,27099.2,4137.73,20003,36712.7,0.00135586,0.00625817,0.0194958,0.0445913,0.0848082,0.178906,0.402636,0.579402,0.460412,0.354874,0.354874,0.354874,0.23687,0.18738,7336.73894,1.26413,1.84938,mod1.4
2018,1988,13824.6,520.938,12821.3,14906.3,32086.9,4594.54,24131.5,42664.9,0.00270499,0.0155874,0.0318614,0.0609825,0.114824,0.193028,0.367477,0.596363,0.612426,0.526467,0.526467,0.526467,0.29789,0.23459,6568.27864,1.26984,2.10475,mod1.4
2018,1989,13530.1,509.386,12549.1,14587.9,27944,4267.79,20625.1,37860.1,0.00294129,0.0151433,0.0359004,0.0565491,0.114805,0.209508,0.327976,0.476777,0.580331,0.600965,0.600965,0.600965,0.3019,0.24948,6494.75058,1.21012,2.08324,mod1.4
2018,1990,13135,498.61,12175,14170.7,30426.4,4187.76,23134.6,40016.5,0.00295181,0.0114981,0.0376015,0.062027,0.102982,0.189805,0.310416,0.432919,0.544272,0.638844,0.638844,0.638844,0.30092,0.2602,6491.73643,1.15647,2.02334,mod1.4
2018,1991,12452.3,480.412,11527.9,13450.8,21336,3278.21,15719.4,28959.5,0.0028732,0.0109988,0.0351097,0.0641699,0.100639,0.182532,0.331361,0.514644,0.634351,0.76331,0.76331,0.76331,0.34722,0.31329,6079.03032,1.10831,2.0484,mod1.4
2018,1992,11580,452.385,10710,12520.7,21867.1,3042.92,16576.8,28845.7,0.00296107,0.0120396,0.0389278,0.068436,0.11455,0.184762,0.293613,0.523691,0.752392,0.970513,0.970513,0.970513,0.40858,0.2836,6790.72696,1.44069,1.70526,mod1.4
2018,1993,10696.2,423.125,9882.85,11576.5,15575.9,2310.24,11596.4,20921.1,0.00393843,0.0213574,0.0677671,0.0969121,0.140636,0.198079,0.280802,0.411975,0.641871,0.966902,0.966902,0.966902,0.397,0.23957,7121.64079,1.65718,1.50193,mod1.4
2018,1994,9107.81,378.745,8381.27,9897.34,14634.1,2126.72,10959.6,19540.5,0.00489333,0.02562,0.0833525,0.142687,0.212956,0.287695,0.363234,0.514568,0.837083,1.15197,1.15197,1.15197,0.494,0.22147,7202.23371,2.23058,1.26458,mod1.4
2018,1995,6754.46,322.36,6139.88,7430.54,18923,2361.03,14758.3,24263.1,0.0106019,0.0595022,0.193386,0.290808,0.389863,0.492062,0.553196,0.65783,0.947579,1.32239,1.32239,1.32239,0.63017,0.19837,6821.30395,3.17679,0.9902,mod1.4
2018,1996,4834.81,273.363,4318.25,5413.16,20666.1,2435.13,16340.4,26136.9,0.0149076,0.089423,0.24655,0.401954,0.557653,0.59747,0.58779,0.649623,0.836461,1.10743,1.10743,1.10743,0.60868,0.16745,6926.29009,3.63494,0.69804,mod1.4
2018,1997,3657.16,231.707,3222.31,4150.69,27511,2640.15,22716.5,33317.4,0.0169881,0.10715,0.284788,0.528755,0.723595,0.675697,0.583051,0.620646,0.814829,1.04834,1.04834,1.04834,0.62504,0.15853,6814.84464,3.94274,0.53665,mod1.4
2018,1998,3698.17,217.071,3288.88,4158.41,26051.5,2471.15,21558.9,31480.4,0.0142474,0.0895969,0.166911,0.366568,0.443551,0.412116,0.364936,0.383039,0.478456,0.594011,0.594011,0.594011,0.37512,0.14827,7008.97971,2.52995,0.52763,mod1.4
2018,1999,4417.64,224.672,3990.66,4890.31,30924.7,2583.09,26174.6,36536.9,0.0076239,0.0470774,0.11753,0.253274,0.312953,0.294962,0.255594,0.257502,0.311686,0.385749,0.385749,0.385749,0.25129,0.14166,7229.26171,1.77391,0.61108,mod1.4
2018,2000,5406.27,237.858,4951.1,5903.3,32722.7,2589.97,27938.9,38325.7,0.0115439,0.0551064,0.0894091,0.207618,0.283228,0.26139,0.212332,0.202778,0.237112,0.286556,0.286556,0.286556,0.20168,0.15083,6584.00001,1.33712,0.82112,mod1.4
2018,2001,6087.41,240.962,5624.24,6588.72,21616.9,1908.43,18124.3,25782.7,0.0275144,0.130313,0.16317,0.230573,0.367229,0.344728,0.270238,0.251328,0.288619,0.346911,0.346911,0.346911,0.25954,0.14539,6508.34,1.78506,0.93532,mod1.4
2018,2002,6716.1,234.923,6262.45,7202.62,14990.2,1441.88,12372.3,18161.9,0.00787123,0.0284801,0.0740961,0.155424,0.269178,0.304093,0.264815,0.258973,0.312547,0.38587,0.38587,0.38587,0.23609,0.15345,7184.57442,1.53853,0.93479,mod1.4
2018,2003,7001.55,222.093,6571.26,7460.01,8576.96,1044.94,6728.25,10933.6,0.0133191,0.0500398,0.0844326,0.138332,0.235643,0.295301,0.274204,0.264132,0.322022,0.390706,0.390706,0.390706,0.23746,0.15717,7045.03214,1.51087,0.99383,mod1.4
2018,2004,6662.51,202.542,6269.59,7080.07,8799.95,1069.52,6907.18,11211.4,0.0121561,0.0369165,0.0885343,0.138499,0.217522,0.316228,0.31827,0.306834,0.365327,0.415387,0.415387,0.415387,0.25387,0.16876,6785.19604,1.50433,0.98192,mod1.4
2018,2005,5948.87,179.635,5600.31,6319.12,6674.28,853.678,5173.17,8610.95,0.0123775,0.0420292,0.0936737,0.134631,0.186224,0.313581,0.328733,0.319549,0.368298,0.403184,0.403184,0.403184,0.25072,0.17598,6543.31857,1.42472,0.90915,mod1.4
2018,2006,4941.67,155.265,4640.77,5262.09,6794.89,682.516,5561.03,8302.5,0.018163,0.0832718,0.155169,0.190039,0.201853,0.301457,0.400501,0.404437,0.471065,0.497316,0.497316,0.497316,0.30983,0.1878,6038.00884,1.64974,0.81843,mod1.4
2018,2007,3724.78,131.44,3471.04,3997.07,4751.75,569.529,3742.12,6033.77,0.017557,0.0806064,0.228292,0.270028,0.27321,0.32936,0.43668,0.548169,0.627225,0.688585,0.688585,0.688585,0.40641,0.19619,5923.71278,2.0715,0.62879,mod1.4
2018,2008,2756.03,116.296,2533.08,2998.61,4315.47,556.987,3337.22,5580.49,0.0190516,0.0987913,0.232072,0.272106,0.28525,0.363644,0.430221,0.524081,0.623439,0.712818,0.712818,0.712818,0.41559,0.18488,6207.19792,2.24793,0.44401,mod1.4
2018,2009,1874.22,105.061,1675.6,2096.39,8063,864.145,6511.36,9984.38,0.0161643,0.0711386,0.174129,0.324503,0.392303,0.534769,0.608669,0.718251,0.806421,0.914804,0.914804,0.914804,0.53256,0.18475,6501.30812,2.88269,0.28828,mod1.4
2018,2010,1523.58,106.762,1324.58,1752.49,10967.6,1232.71,8765.84,13722.5,0.0197206,0.095417,0.157788,0.297428,0.346223,0.405437,0.428513,0.49312,0.654908,0.693932,0.693932,0.693932,0.41503,0.15409,7254.0623,2.6935,0.21003,mod1.4
2018,2011,1661.09,118.925,1439.75,1916.46,5930.14,916.942,4360.67,8064.49,0.0122,0.0918675,0.168207,0.11422,0.151503,0.265792,0.250738,0.232272,0.2993,0.291944,0.291944,0.291944,0.20516,0.18157,5587.81988,1.12993,0.29727,mod1.4
2018,2012,1989.76,143.861,1722.2,2298.89,10019.7,1392.8,7597.9,13213.5,0.00460659,0.0226742,0.0835053,0.067716,0.146691,0.267512,0.261256,0.202738,0.207909,0.198876,0.198876,0.198876,0.1551,0.18999,5601.64828,0.81637,0.35521,mod1.4
2018,2013,2376.64,176.733,2048.62,2757.18,7772.98,1326.97,5538.21,10909.5,0.00375161,0.0179194,0.0389987,0.0525536,0.101721,0.188218,0.191682,0.163833,0.169473,0.172254,0.172254,0.172254,0.12041,0.19719,5784.09334,0.61064,0.41089,mod1.4
2018,2014,2803.36,218.363,2399.52,3275.17,10172.9,1724.73,7264.87,14245.1,0.00404729,0.0198319,0.0397529,0.0456134,0.0726823,0.101652,0.13584,0.150494,0.187177,0.208446,0.208446,0.208446,0.1152,0.19327,6544.6025,0.59607,0.42835,mod1.4
2018,2015,3304.96,268.119,2810.71,3886.12,8839.36,1806.37,5898.38,13246.7,0.00314391,0.0128402,0.0189679,0.0383075,0.048053,0.0477331,0.0656903,0.101864,0.152653,0.181561,0.181561,0.181561,0.08616,0.25751,5811.77657,0.33459,0.56867,mod1.4
2018,2016,3792.74,324.51,3197.21,4499.19,14694.6,3349.02,9369.11,23047,0.00224752,0.00848674,0.0167829,0.0427449,0.0674718,0.0836462,0.0887328,0.117911,0.183018,0.219613,0.219613,0.219613,0.10582,0.22786,6391.91933,0.46441,0.59336,mod1.4
2018,2017,4334.71,387.113,3626.97,5180.55,14450.5,4835.56,7531.9,27724.3,0.00265496,0.00748442,0.0170055,0.0421307,0.0613399,0.0736456,0.0889848,0.0997172,0.14768,0.188501,0.188501,0.188501,0.09218,0.18956,7102.31017,0.48629,0.61032,mod1.4
2018,2018,5036.11,479.069,4165.38,6088.85,20772.2,8829.56,9193.77,46932.1,0.00341909,0.00774488,0.0135064,0.0308412,0.0543647,0.0710117,0.0829294,0.0988947,0.135076,0.177131,0.177131,0.177131,0.08577,0.19503,7074.00575,0.43975,0.71192,mod1.4
2019,1970,10289.4,1425.98,7808.88,13558,10059.4,1964.19,6832.12,14811.1,0.00021426,0.000569987,0.0020256,0.00408336,0.00973235,0.0212815,0.0378393,0.0320048,0.0108421,0.00896527,0.00896527,0.00896527,0.01212,0.1348,3775.90185,0.08994,2.72503,update
2019,1971,9964.06,1371.39,7576.16,13104.6,9722.75,1774.47,6769.59,13964.2,0.000363667,0.000948526,0.00337392,0.00620886,0.0144404,0.0314874,0.0559749,0.047423,0.0161355,0.0132545,0.0132545,0.0132545,0.01801,0.13507,3753.29728,0.13334,2.65475,update
2019,1972,9782.8,1319.68,7478.6,12796.9,10209.3,1743.47,7273.26,14330.5,0.000574747,0.00136602,0.00488919,0.00476717,0.00862755,0.0185021,0.0334167,0.0306931,0.0123421,0.00793834,0.00793834,0.00793834,0.01158,0.13481,3635.83043,0.08592,2.69066,update
2019,1973,9665.75,1270.14,7440.21,12557,10702.6,1764.2,7713.83,14849.3,0.00117385,0.00274201,0.00982077,0.00789944,0.0121132,0.0250807,0.0449086,0.0417087,0.0171187,0.0098084,0.0098084,0.0098084,0.016,0.13353,3526.47956,0.11982,2.7409,update
2019,1974,9538.37,1220.86,7391.81,12308.3,13093,1995.35,9670.03,17727.7,0.00343392,0.00791428,0.0283009,0.0187845,0.0208876,0.0392935,0.0682945,0.0593769,0.022067,0.0167967,0.0167967,0.0167967,0.02656,0.12431,3512.92657,0.21368,2.71522,update
2019,1975,9480.27,1172.61,7409.58,12129.7,18395.4,2436.28,14131,23946.7,0.00114569,0.00277931,0.00993816,0.0116547,0.0232908,0.0501343,0.0896342,0.0795303,0.0298557,0.020304,0.020304,0.020304,0.02991,0.1347,3675.04175,0.22203,2.57964,update
2019,1976,9609.86,1128,7605.21,12142.9,21856.7,2735.66,17033,28046.4,0.00136851,0.00332612,0.0118963,0.0141758,0.0286836,0.061912,0.110828,0.0987594,0.0373619,0.0249576,0.0249576,0.0249576,0.03693,0.13507,3673.71313,0.27344,2.61584,update
2019,1977,9948.3,1083.94,8005.5,12362.6,21147.2,2757.68,16310.3,27418.5,0.0100368,0.0229256,0.0820459,0.0471226,0.0395618,0.0677074,0.116834,0.108731,0.0465294,0.0282986,0.0282986,0.0282986,0.0522,0.11584,3571.19637,0.4506,2.7857,update
2019,1978,10266.9,1039.1,8389.81,12563.9,21983.1,2804.57,17049.9,28343.6,0.00687541,0.0159781,0.0571811,0.0429066,0.0599233,0.122407,0.219947,0.203818,0.0840635,0.0544212,0.0544212,0.0544212,0.08136,0.13071,3570.79834,0.62247,2.87523,update
2019,1979,10497.3,981.342,8710.77,12650.4,22053.2,2756.91,17191.2,28290.1,0.00562593,0.0131612,0.0470914,0.038459,0.0623689,0.138941,0.264404,0.265051,0.124223,0.0873348,0.0873348,0.0873348,0.10178,0.12889,3914.34226,0.78966,2.68177,update
2019,1980,10881,910.066,9207.66,12858.5,22983.8,2878.47,17908.7,29497.1,0.00668371,0.0154524,0.0553133,0.0387267,0.0528337,0.114308,0.214226,0.215203,0.106704,0.0729878,0.0729878,0.0729878,0.08653,0.12794,3822.40481,0.67639,2.84664,update
2019,1981,10920.2,830.456,9381.44,12711.2,27982.4,3329.66,22074.6,35471.2,0.0054998,0.0157274,0.0588244,0.0474054,0.0802915,0.18055,0.339845,0.347035,0.172319,0.104649,0.104649,0.104649,0.13012,0.13239,3820.91926,0.98289,2.85799,update
2019,1982,10263.1,741.976,8883.1,11857.5,32548.8,3728.76,25903.3,40899.3,0.00374045,0.0073338,0.0262673,0.0482878,0.126974,0.304676,0.583516,0.597743,0.302043,0.208273,0.208273,0.208273,0.21878,0.1425,3848.41369,1.53535,2.66684,update
2019,1983,10357.6,654.596,9128.95,11751.7,26763.4,3514.65,20604.5,34763.2,0.00140004,0.00469438,0.0197521,0.0311471,0.0851206,0.213483,0.417507,0.458421,0.269676,0.19354,0.19354,0.19354,0.17349,0.13141,4290.49623,1.32023,2.41409,update
2019,1984,10310.1,587.401,9200.6,11553.4,43489.5,4576.97,35255.2,53647.1,0.00189551,0.00810226,0.0313802,0.058068,0.124342,0.291452,0.575117,0.651056,0.401271,0.318193,0.318193,0.318193,0.25811,0.13346,4270.99761,1.93396,2.41398,update
2019,1985,10720.8,535.975,9701.35,11847.5,52564.4,5064.08,43371.5,63705.7,0.00145334,0.00552145,0.020859,0.0485234,0.110082,0.257808,0.515338,0.606427,0.410097,0.309462,0.309462,0.309462,0.24204,0.13555,4298.69216,1.78568,2.49398,update
2019,1986,12075.2,506.025,11104.8,13130.4,28975.2,4091.93,21876,38378.2,0.000785137,0.00286315,0.00969115,0.0261453,0.0664751,0.167269,0.388056,0.537388,0.400151,0.299359,0.299359,0.299359,0.20808,0.12647,4776.21436,1.64525,2.52819,update
2019,1987,13344.1,501.937,12377.4,14386.3,27140.8,4224.39,19917.6,36983.5,0.00139752,0.00637405,0.0198178,0.0454323,0.0869424,0.184626,0.420166,0.625252,0.530751,0.425706,0.425706,0.425706,0.26649,0.12893,4771.90787,2.0669,2.79639,update
2019,1988,13701.7,505.85,12726.8,14751.3,32353,4705.84,24223.4,43210.8,0.00273275,0.0156069,0.0319069,0.0617742,0.117086,0.197896,0.380106,0.629053,0.67573,0.602479,0.602479,0.602479,0.32661,0.14899,4415.85635,2.19217,3.10284,update
2019,1989,13471.8,505.654,12497.9,14521.7,28107.2,4373.1,20629.3,38295.8,0.00294716,0.0150922,0.0357595,0.0567626,0.116477,0.213802,0.336464,0.495441,0.619386,0.659266,0.659266,0.659266,0.32249,0.15149,4445.01038,2.12885,3.03077,update
2019,1990,13116.4,503.889,12146.7,14163.5,30558.3,4267.41,23142.9,40349.8,0.00294323,0.011444,0.0373424,0.0616016,0.103466,0.192295,0.316162,0.442976,0.565375,0.676574,0.676574,0.676574,0.31361,0.15221,4497.81026,2.06036,2.91617,update
2019,1991,12466.5,494.444,11516.2,13495.3,21167.9,3332.51,15479.9,28945.8,0.00285685,0.0109355,0.0348477,0.0635993,0.100269,0.182679,0.3329,0.518868,0.646716,0.794112,0.794112,0.794112,0.35633,0.18137,4113.06067,1.96464,3.03096,update
2019,1992,11609.7,472.68,10702.2,12594.2,21831.1,3101.86,16454.3,28964.9,0.00294729,0.0120156,0.0388339,0.0682864,0.114299,0.184625,0.293246,0.523149,0.763435,1.00874,1.00874,1.00874,0.41892,0.17564,4387.55636,2.38515,2.64606,update
2019,1993,10726.4,446.98,9869.01,11658.2,15407.2,2356.95,11366.2,20884.8,0.00391693,0.0213086,0.0677141,0.0968319,0.140291,0.197088,0.279257,0.41059,0.646233,0.989069,0.989069,0.989069,0.40254,0.16113,4479.55893,2.49815,2.39452,update
2019,1994,9127.23,404.188,8353.98,9972.06,14445.1,2167.81,10717.5,19469.1,0.00486895,0.025596,0.0833772,0.143346,0.213546,0.286743,0.359138,0.509001,0.837949,1.17613,1.17613,1.17613,0.49933,0.15006,4561.3585,3.32763,2.00099,update
2019,1995,6760.99,348.558,6099.03,7494.8,18921.7,2419.04,14667.8,24409.3,0.0104957,0.0592694,0.193155,0.292369,0.393591,0.494845,0.550111,0.646996,0.936072,1.32666,1.32666,1.32666,0.62974,0.13599,4418.52484,4.63086,1.53015,update
2019,1996,4832,299.535,4269.09,5469.14,21024.7,2530.8,16540.6,26724.4,0.0146491,0.0884123,0.24579,0.403155,0.563681,0.606754,0.592728,0.643375,0.81315,1.06755,1.06755,1.06755,0.59786,0.12075,4410.44481,4.95123,1.09558,update
2019,1997,3655.49,257.499,3175.67,4207.79,28443.8,2781.77,23401.5,34572.7,0.0165989,0.104924,0.282446,0.531098,0.73224,0.692688,0.597637,0.629241,0.79748,0.987274,0.987274,0.987274,0.61218,0.11402,4401.92591,5.36919,0.83043,update
2019,1998,3723.73,241.284,3271.56,4238.39,27010.5,2599.81,22290.6,32729.8,0.0139121,0.0869544,0.163691,0.363137,0.446474,0.421302,0.375018,0.390459,0.477557,0.580616,0.580616,0.580616,0.37336,0.11021,4467.73009,3.38787,0.83347,update
2019,1999,4499.14,248.995,4028.06,5025.31,31906.9,2694.95,26955.7,37767.4,0.00749294,0.04577,0.114566,0.247924,0.310884,0.298779,0.260326,0.260465,0.311541,0.381413,0.381413,0.381413,0.25017,0.10686,4573.75825,2.3411,0.98369,update
2019,2000,5556.18,263.819,5053.09,6109.36,32926,2653.55,28031.8,38674.6,0.0114138,0.0535889,0.0868413,0.203836,0.278927,0.258137,0.209174,0.198421,0.230123,0.275505,0.275505,0.275505,0.19641,0.10964,4322.16393,1.79142,1.28551,update
2019,2001,6298.12,269.963,5780.92,6861.6,21803.5,1962.1,18218.8,26093.5,0.0275199,0.127711,0.158379,0.224333,0.356142,0.334472,0.262089,0.243034,0.277944,0.333467,0.333467,0.333467,0.251,0.1057,4324.96937,2.37467,1.45622,update
2019,2002,6965.08,267.891,6449.57,7521.8,14867,1464.33,12214.6,18095.4,0.00805092,0.0283631,0.0722473,0.151821,0.26171,0.291179,0.250363,0.243959,0.294174,0.364995,0.364995,0.364995,0.22474,0.11303,4547.95634,1.98837,1.53148,update
2019,2003,7270.16,260.719,6767.14,7810.57,8379.04,1037.39,6547.33,10723.2,0.0137961,0.050349,0.0825889,0.133984,0.226924,0.280615,0.257883,0.2481,0.301066,0.376096,0.376096,0.376096,0.22697,0.11431,4519.15832,1.98551,1.60874,update
2019,2004,6934.88,248.598,6455.24,7450.17,8572.74,1063.07,6696.08,10975.4,0.0125578,0.0374549,0.0875031,0.133721,0.207313,0.298619,0.299129,0.288481,0.341162,0.406095,0.406095,0.406095,0.24369,0.11884,4457.80175,2.05046,1.55567,update
2019,2005,6213.03,233.961,5762.45,6698.84,6658.81,866.827,5138.07,8629.64,0.012689,0.0425085,0.0931064,0.130585,0.177178,0.292947,0.307287,0.299681,0.345653,0.398242,0.398242,0.398242,0.24136,0.12273,4339.01583,1.96656,1.4319,update
2019,2006,5195.29,218.995,4775.44,5652.06,6838.55,712.382,5555.53,8417.87,0.0185729,0.08442,0.153865,0.184259,0.192665,0.287187,0.377862,0.376484,0.423304,0.45891,0.45891,0.45891,0.28961,0.12528,4134.07646,2.31167,1.2567,update
2019,2007,3972.62,206.113,3581.31,4406.68,4674.51,579.102,3652.08,5983.18,0.0180014,0.0811856,0.22575,0.259167,0.258784,0.311965,0.408128,0.499334,0.559589,0.61874,0.61874,0.61874,0.37318,0.1285,4085.41143,2.90412,0.97239,update
2019,2008,2997.56,199.447,2624.45,3423.71,4203.7,559.935,3224.36,5480.49,0.0195555,0.0989631,0.226169,0.258216,0.26559,0.340808,0.407815,0.483404,0.537002,0.600622,0.600622,0.600622,0.36995,0.12403,4158.81823,2.98266,0.72077,update
2019,2009,2103.05,195.398,1747.12,2531.51,7626.44,828.275,6141.36,9470.63,0.0166632,0.0717998,0.170868,0.304671,0.351921,0.480833,0.555398,0.642738,0.68678,0.740534,0.740534,0.740534,0.45861,0.12572,4240.47655,3.64783,0.49595,update
2019,2010,1728.08,198.598,1374.26,2172.99,9643.55,1052.6,7757.3,11988.5,0.020663,0.0975826,0.15562,0.283835,0.314353,0.355419,0.370366,0.412805,0.517214,0.519865,0.519865,0.519865,0.34062,0.1107,4529.85083,3.07705,0.38149,update
2019,2011,1816.73,209.709,1443.31,2286.77,5211.9,782.643,3866.26,7025.89,0.0129471,0.0962983,0.178846,0.115174,0.144205,0.237137,0.216955,0.196505,0.233959,0.208713,0.208713,0.208713,0.17151,0.11668,3898.40282,1.47001,0.46602,update
