ANO,MACROZONA,Zone,TRIMESTRE,GRUPO_EDAD,CAPT,PORC,L_PR,VAR,P_PR,CAPT_TON,PORC_TON,Method
1985,2,SC_Chile_PS,1,7,807.434,3.437,37.095,6.522,0.53,428.263,6.029,validacion
1985,2,SC_Chile_PS,1,8,68.487,0.291,39.916,1.666,0.646,44.269,0.623,validacion
1985,2,SC_Chile_PS,1,9,2.975,0.013,41,0,0.695,2.069,0.029,validacion
1985,2,SC_Chile_PS,2,1,3648.332,2.39,26.488,0.76,0.195,709.81,1.733,validacion
1985,2,SC_Chile_PS,2,2,41181.05,26.973,26.989,1.272,0.206,8464.345,20.665,validacion
1985,2,SC_Chile_PS,2,3,42107.092,27.58,28.064,1.379,0.23,9668.015,23.604,validacion
1985,2,SC_Chile_PS,2,4,33083.529,21.67,30.72,2.057,0.297,9828.134,23.995,validacion
1985,2,SC_Chile_PS,2,5,24362.094,15.957,32.889,2.15,0.36,8777.772,21.431,validacion
1985,2,SC_Chile_PS,2,6,7045.705,4.615,34.55,3.168,0.415,2924.31,7.14,validacion
1985,2,SC_Chile_PS,2,7,1205.158,0.789,35.967,5.784,0.467,563.248,1.375,validacion
1985,2,SC_Chile_PS,2,8,39.515,0.026,39.237,1.7,0.593,23.432,0.057,validacion
1985,2,SC_Chile_PS,3,1,1382.696,3.828,26.266,1.451,0.185,256.248,2.335,validacion
1985,2,SC_Chile_PS,3,2,8708.985,24.109,27.331,2.15,0.208,1814.139,16.529,validacion
1985,2,SC_Chile_PS,3,3,7925.032,21.939,29.043,1.67,0.248,1962.811,17.884,validacion
1985,2,SC_Chile_PS,3,4,6681.061,18.495,30.841,1.732,0.294,1967.356,17.926,validacion
1985,2,SC_Chile_PS,3,5,6735.253,18.645,32.872,4.456,0.356,2399.312,21.861,validacion
1985,2,SC_Chile_PS,3,6,3304.399,9.148,37.646,9.138,0.53,1752.495,15.968,validacion
1985,2,SC_Chile_PS,3,7,1385.709,3.836,39.306,3.274,0.594,822.821,7.497,validacion
1985,2,SC_Chile_PS,4,1,824.322,14.6,26.009,1.213,0.193,159.372,8.646,validacion
1985,2,SC_Chile_PS,4,2,1665.158,29.493,27.168,1.237,0.218,363.22,19.704,validacion
1985,2,SC_Chile_PS,4,3,496.492,8.794,29.947,2.888,0.287,142.435,7.727,validacion
1985,2,SC_Chile_PS,4,4,1012.462,17.932,33.171,4.622,0.382,386.64,20.975,validacion
1985,2,SC_Chile_PS,4,5,1203.631,21.318,35.718,4.719,0.468,563.679,30.579,validacion
1985,2,SC_Chile_PS,4,6,350.888,6.215,36.033,3.067,0.478,167.838,9.105,validacion
1985,2,SC_Chile_PS,4,7,93.079,1.649,40.058,8.728,0.646,60.174,3.264,validacion
1986,2,SC_Chile_PS,1,1,11.206,0.048,20.122,0.107,0.105,1.182,0.012,validacion
1986,2,SC_Chile_PS,1,2,499.897,2.157,27.202,2.376,0.234,117.083,1.183,validacion
1986,2,SC_Chile_PS,1,3,1847.704,7.971,29.448,0.962,0.287,530.618,5.363,validacion
1986,2,SC_Chile_PS,1,4,3785.729,16.332,31.708,1.538,0.349,1321.248,13.355,validacion
1986,2,SC_Chile_PS,1,5,8274.18,35.697,34.246,2.081,0.427,3536.91,35.75,validacion
1986,2,SC_Chile_PS,1,6,7259.426,31.319,35.975,3.349,0.487,3537.543,35.757,validacion
1986,2,SC_Chile_PS,1,7,1432.277,6.179,37.906,3.526,0.559,800.432,8.091,validacion
1986,2,SC_Chile_PS,1,8,66.919,0.289,41.229,2.955,0.696,46.562,0.471,validacion
1986,2,SC_Chile_PS,1,9,1.813,0.008,47.358,2.231,1,1.812,0.018,validacion
1986,2,SC_Chile_PS,2,1,502.668,0.716,26.506,4.758,0.195,98.218,0.435,validacion
1986,2,SC_Chile_PS,2,2,5512.829,7.85,26.893,7.73,0.206,1136.157,5.037,validacion
1986,2,SC_Chile_PS,2,3,19197.08,27.337,29.718,0.845,0.269,5161.446,22.883,validacion
1986,2,SC_Chile_PS,2,4,24174.235,34.425,31.023,1.526,0.306,7386.352,32.747,validacion
1986,2,SC_Chile_PS,2,5,13572.124,19.327,33.814,3.131,0.395,5356.138,23.747,validacion
1986,2,SC_Chile_PS,2,6,6459.022,9.198,35.708,3.946,0.464,2993.892,13.273,validacion
1986,2,SC_Chile_PS,2,7,780.912,1.112,37.202,3.133,0.522,407.264,1.806,validacion
1986,2,SC_Chile_PS,2,8,24.716,0.035,40.123,0.963,0.648,16.014,0.071,validacion
1986,2,SC_Chile_PS,3,0,12.617,0.026,21,0,0.093,1.177,0.008,validacion
1986,2,SC_Chile_PS,3,1,2681.118,5.452,23.786,3.642,0.137,367.572,2.491,validacion
1986,2,SC_Chile_PS,3,2,7672.598,15.603,27.038,9.134,0.203,1559.957,10.57,validacion
1986,2,SC_Chile_PS,3,3,13101.567,26.644,30.104,1.298,0.27,3543.129,24.007,validacion
1986,2,SC_Chile_PS,3,4,12400.35,25.218,31.379,2.404,0.306,3799.814,25.746,validacion
1986,2,SC_Chile_PS,3,5,9188.84,18.687,34.081,3.794,0.392,3599.333,24.388,validacion
1986,2,SC_Chile_PS,3,6,3951.012,8.035,35.88,2.604,0.454,1794.295,12.157,validacion
1986,2,SC_Chile_PS,3,7,164.218,0.334,38.656,1.493,0.564,92.603,0.627,validacion
1986,2,SC_Chile_PS,3,8,1.095,0.002,43.571,5.391,0.806,0.883,0.006,validacion
1986,2,SC_Chile_PS,4,0,869.958,6.975,19.18,0.923,0.075,65.235,1.78,validacion
1986,2,SC_Chile_PS,4,1,2615.857,20.974,22.389,7.276,0.124,324.136,8.845,validacion
1986,2,SC_Chile_PS,4,2,2624.579,21.044,28.306,6.009,0.246,646.372,17.638,validacion
1986,2,SC_Chile_PS,4,3,2410.716,19.329,30.541,1.433,0.304,733.455,20.015,validacion
1986,2,SC_Chile_PS,4,4,1493.983,11.979,33.42,4.623,0.402,601.239,16.407,validacion
1986,2,SC_Chile_PS,4,5,1700.341,13.633,36.083,3.855,0.505,859.36,23.451,validacion
1986,2,SC_Chile_PS,4,6,696.36,5.583,37.436,3.278,0.564,392.548,10.712,validacion
1986,2,SC_Chile_PS,4,7,56.681,0.454,40.213,1.943,0.697,39.515,1.078,validacion
1986,2,SC_Chile_PS,4,8,3.52,0.028,41.492,3.458,0.768,2.703,0.074,validacion
1987,2,SC_Chile_PS,1,1,2429.135,9.675,20.14,0.577,0.09,217.598,3.057,validacion
1987,2,SC_Chile_PS,1,2,8783.453,34.984,22.62,3.778,0.129,1130.756,15.886,validacion
1987,2,SC_Chile_PS,1,3,1522.938,6.066,28.197,2.323,0.245,372.723,5.236,validacion
1987,2,SC_Chile_PS,1,4,3120.662,12.429,31.753,2.325,0.348,1085.3,15.247,validacion
1987,2,SC_Chile_PS,1,5,5795.508,23.083,34.317,2.846,0.438,2539.969,35.684,validacion
1987,2,SC_Chile_PS,1,6,3041.237,12.113,35.961,3.318,0.504,1532.547,21.531,validacion
1987,2,SC_Chile_PS,1,7,385.816,1.537,37.496,5.185,0.572,220.871,3.103,validacion
1987,2,SC_Chile_PS,1,8,28.259,0.113,39.076,2.363,0.643,18.177,0.255,validacion
1987,2,SC_Chile_PS,2,1,7580.3,6.05,22.748,2.141,0.123,934.821,3.733,validacion
1987,2,SC_Chile_PS,2,2,74892.104,59.77,23.476,2.19,0.135,10128.937,40.449,validacion
1987,2,SC_Chile_PS,2,3,9731.616,7.767,26.979,3.804,0.204,1990.081,7.947,validacion
1987,2,SC_Chile_PS,2,4,11771.887,9.395,31.196,2.394,0.311,3664.247,14.633,validacion
1987,2,SC_Chile_PS,2,5,15217.168,12.145,33.309,2.093,0.377,5736.327,22.907,validacion
1987,2,SC_Chile_PS,2,6,5465.202,4.362,34.507,1.939,0.418,2284.555,9.123,validacion
1987,2,SC_Chile_PS,2,7,569.471,0.454,35.848,2.25,0.468,266.458,1.064,validacion
1987,2,SC_Chile_PS,2,8,70.973,0.057,36.39,5.706,0.493,34.964,0.14,validacion
1987,2,SC_Chile_PS,2,9,1.487,0.001,42.597,3.646,0.778,1.158,0.005,validacion
1987,2,SC_Chile_PS,3,0,0.377,0.001,19.42,0.825,0.074,0.028,0,validacion
1987,2,SC_Chile_PS,3,1,638.809,2.462,23.928,1.961,0.138,87.861,0.81,validacion
1987,2,SC_Chile_PS,3,2,701.658,2.705,25.973,4.841,0.177,124.223,1.145,validacion
1987,2,SC_Chile_PS,3,3,486.96,1.877,30.495,3.012,0.281,136.864,1.261,validacion
1987,2,SC_Chile_PS,3,4,2682.441,10.34,33.868,3.07,0.382,1025.672,9.451,validacion
1987,2,SC_Chile_PS,3,5,9631.256,37.125,35.062,2.046,0.422,4067.07,37.478,validacion
1987,2,SC_Chile_PS,3,6,9493.232,36.593,35.899,2.199,0.453,4298.293,39.608,validacion
1987,2,SC_Chile_PS,3,7,2137.639,8.24,36.438,3.153,0.474,1013.258,9.337,validacion
1987,2,SC_Chile_PS,3,8,170.536,0.657,39.021,2.338,0.579,98.687,0.909,validacion
1987,2,SC_Chile_PS,4,0,46.036,0.271,21.62,0.484,0.111,5.125,0.107,validacion
1987,2,SC_Chile_PS,4,1,5320.513,31.32,23.659,1.753,0.145,771.287,16.064,validacion
1987,2,SC_Chile_PS,4,2,3818.109,22.476,25.433,4.393,0.18,687.603,14.321,validacion
1987,2,SC_Chile_PS,4,3,1120.48,6.596,29.363,6.341,0.272,305.115,6.355,validacion
1987,2,SC_Chile_PS,4,4,1806.532,10.634,33.551,4.284,0.395,714.25,14.876,validacion
1987,2,SC_Chile_PS,4,5,2999.088,17.655,35.156,3.371,0.451,1351.983,28.158,validacion
1987,2,SC_Chile_PS,4,6,1589.854,9.359,36.55,3.273,0.504,800.593,16.674,validacion
1987,2,SC_Chile_PS,4,7,261.934,1.542,38.318,3.206,0.576,150.929,3.143,validacion
1987,2,SC_Chile_PS,4,8,24.765,0.146,38.268,4.864,0.576,14.26,0.297,validacion
1987,2,SC_Chile_PS,4,9,0.252,0.001,48,0,1.093,0.275,0.006,validacion
1988,2,SC_Chile_PS,1,2,352.891,16.201,25.702,0.943,0.183,64.41,6.715,validacion
1988,2,SC_Chile_PS,1,3,297.186,13.643,27.302,1.381,0.217,64.43,6.717,validacion
1988,2,SC_Chile_PS,1,4,75.729,3.477,32.832,10.168,0.373,28.224,2.942,validacion
1988,2,SC_Chile_PS,1,5,527.836,24.232,36.176,3.413,0.482,254.438,26.527,validacion
1988,2,SC_Chile_PS,1,6,668.778,30.703,38.109,4.691,0.56,374.194,39.012,validacion
1988,2,SC_Chile_PS,1,7,202.899,9.315,39.814,7.677,0.636,129.042,13.454,validacion
1988,2,SC_Chile_PS,1,8,42.056,1.931,42.526,4.793,0.762,32.054,3.342,validacion
1988,2,SC_Chile_PS,1,9,10.874,0.499,49.05,3.422,1.138,12.377,1.29,validacion
1988,2,SC_Chile_PS,2,1,13.225,0.532,25.797,2.197,0.185,2.442,0.257,validacion
1988,2,SC_Chile_PS,2,2,283.04,11.386,26.468,1.535,0.198,56.011,5.9,validacion
1988,2,SC_Chile_PS,2,3,384.06,15.45,28.064,1.951,0.233,89.631,9.441,validacion
1988,2,SC_Chile_PS,2,4,289.243,11.635,32.524,3.601,0.354,102.338,10.78,validacion
1988,2,SC_Chile_PS,2,5,857.177,34.482,35.155,2.112,0.438,375.625,39.567,validacion
1988,2,SC_Chile_PS,2,6,516.965,20.796,36.308,3.649,0.481,248.663,26.193,validacion
1988,2,SC_Chile_PS,2,7,135.075,5.434,37.066,5.679,0.511,69.089,7.278,validacion
1988,2,SC_Chile_PS,2,8,5.293,0.213,41.845,9.18,0.721,3.815,0.402,validacion
1988,2,SC_Chile_PS,2,9,1.818,0.073,46.291,1.536,0.946,1.72,0.181,validacion
1988,2,SC_Chile_PS,3,0,0.461,0.001,22,0,0.114,0.052,0,validacion
1988,2,SC_Chile_PS,3,1,7385.395,12.689,25.915,1.149,0.182,1343.252,9.918,validacion
1988,2,SC_Chile_PS,3,2,23464.468,40.313,26.509,1.542,0.194,4558.169,33.655,validacion
1988,2,SC_Chile_PS,3,3,18260.841,31.373,27.562,1.729,0.217,3964.425,29.271,validacion
1988,2,SC_Chile_PS,3,4,3232.428,5.553,31.431,6.112,0.319,1030.825,7.611,validacion
1988,2,SC_Chile_PS,3,5,2944.132,5.058,34.966,1.997,0.427,1257.046,9.281,validacion
1988,2,SC_Chile_PS,3,6,2476.863,4.255,36.22,1.873,0.472,1168.643,8.629,validacion
1988,2,SC_Chile_PS,3,7,431.735,0.742,36.912,3.21,0.499,215.514,1.591,validacion
1988,2,SC_Chile_PS,3,8,8.763,0.015,40.789,6.432,0.666,5.838,0.043,validacion
1988,2,SC_Chile_PS,3,9,0.161,0,43,0,0.766,0.124,0.001,validacion
1988,2,SC_Chile_PS,4,0,0.293,0.003,21,0,0.109,0.032,0.001,validacion
1988,2,SC_Chile_PS,4,1,1421.211,14.011,25.262,0.883,0.185,262.266,9.098,validacion
1988,2,SC_Chile_PS,4,2,3971.169,39.15,26.727,1.481,0.217,860.839,29.863,validacion
1988,2,SC_Chile_PS,4,3,1904.732,18.778,28.218,2.427,0.253,482.55,16.74,validacion
1988,2,SC_Chile_PS,4,4,1151.877,11.356,32.957,3.131,0.393,452.318,15.691,validacion
1988,2,SC_Chile_PS,4,5,1172.52,11.559,35.236,3.421,0.474,556.031,19.289,validacion
1988,2,SC_Chile_PS,4,6,477.525,4.708,35.863,2.397,0.497,237.477,8.238,validacion
1988,2,SC_Chile_PS,4,7,31.88,0.314,37.54,3.788,0.567,18.077,0.627,validacion
1988,2,SC_Chile_PS,4,8,12.271,0.121,47,0,1.063,13.041,0.452,validacion
1989,2,SC_Chile_PS,1,1,20.116,0.026,22,0,0.125,2.523,0.009,validacion
1989,2,SC_Chile_PS,1,2,6380.67,8.162,25.452,1.885,0.191,1220.352,4.575,validacion
1989,2,SC_Chile_PS,1,3,23382.4,29.912,27.617,1.228,0.24,5620.992,21.07,validacion
1989,2,SC_Chile_PS,1,4,21573.093,27.597,29.975,3.016,0.305,6575.958,24.65,validacion
1989,2,SC_Chile_PS,1,5,15085.574,19.298,34.248,4.557,0.446,6724.851,25.208,validacion
1989,2,SC_Chile_PS,1,6,8815.972,11.278,36.661,3.501,0.539,4752.96,17.817,validacion
1989,2,SC_Chile_PS,1,7,2380.207,3.045,38.326,6.059,0.614,1461.631,5.479,validacion
1989,2,SC_Chile_PS,1,8,520.048,0.665,37.814,6.211,0.591,307.547,1.153,validacion
1989,2,SC_Chile_PS,1,9,13.499,0.017,41.45,0.961,0.76,10.262,0.038,validacion
1989,2,SC_Chile_PS,2,1,3198.75,0.727,26.367,3.182,0.204,651.732,0.516,validacion
1989,2,SC_Chile_PS,2,2,43029.838,9.774,25.724,4.992,0.191,8232.471,6.515,validacion
1989,2,SC_Chile_PS,2,3,201733.033,45.824,28.328,1.501,0.248,50124.316,39.666,validacion
1989,2,SC_Chile_PS,2,4,136956.49,31.11,30.298,2.001,0.302,41294.986,32.679,validacion
1989,2,SC_Chile_PS,2,5,30170.373,6.853,33.651,5.409,0.41,12374.531,9.793,validacion
1989,2,SC_Chile_PS,2,6,16375.986,3.72,36.918,2.778,0.531,8696.207,6.882,validacion
1989,2,SC_Chile_PS,2,7,7993.213,1.816,37.72,2.27,0.564,4508.995,3.568,validacion
1989,2,SC_Chile_PS,2,8,763.444,0.173,39.034,1.511,0.621,474.309,0.375,validacion
1989,2,SC_Chile_PS,2,9,10.939,0.002,41,0,0.713,7.804,0.006,validacion
1989,2,SC_Chile_PS,3,1,1839.882,0.947,27.377,0.504,0.217,399.78,0.659,validacion
1989,2,SC_Chile_PS,3,2,35687.681,18.366,29.284,1.679,0.264,9429.304,15.536,validacion
1989,2,SC_Chile_PS,3,3,78872.5,40.591,29.8,1.673,0.278,21901.934,36.087,validacion
1989,2,SC_Chile_PS,3,4,55849.306,28.742,31.343,1.956,0.321,17917.075,29.522,validacion
1989,2,SC_Chile_PS,3,5,9580.493,4.93,34.736,3.602,0.431,4131.766,6.808,validacion
1989,2,SC_Chile_PS,3,6,7189.608,3.7,37.183,2.848,0.523,3756.578,6.19,validacion
1989,2,SC_Chile_PS,3,7,4286.578,2.206,38.599,4.005,0.582,2495.902,4.112,validacion
1989,2,SC_Chile_PS,3,8,984.774,0.507,39.915,6.995,0.644,633.769,1.044,validacion
1989,2,SC_Chile_PS,3,9,21.249,0.011,49.621,3.614,1.189,25.257,0.042,validacion
1989,2,SC_Chile_PS,4,1,311.262,1.008,28.219,0.745,0.257,79.882,0.611,validacion
1989,2,SC_Chile_PS,4,2,2588.137,8.378,29.192,0.637,0.281,727.144,5.565,validacion
1989,2,SC_Chile_PS,4,3,8316.648,26.922,30.839,1.448,0.326,2712.031,20.756,validacion
1989,2,SC_Chile_PS,4,4,8010.905,25.932,33.347,4.827,0.405,3242.547,24.816,validacion
1989,2,SC_Chile_PS,4,5,8534.016,27.625,36.642,2.794,0.519,4425.387,33.868,validacion
1989,2,SC_Chile_PS,4,6,2753.683,8.914,38.536,2.417,0.593,1633.086,12.498,validacion
1989,2,SC_Chile_PS,4,7,365.286,1.182,39.899,1.595,0.65,237.466,1.817,validacion
1989,2,SC_Chile_PS,4,8,12.112,0.039,41.952,1.328,0.743,9.004,0.069,validacion
1990,2,SC_Chile_PS,1,2,4684.064,0.277,26.994,3.12,0.232,1088.288,0.113,validacion
1990,2,SC_Chile_PS,1,3,76313.445,4.51,29.555,2.416,0.297,22635.861,2.344,validacion
1990,2,SC_Chile_PS,1,4,202043.144,11.939,32.432,2.334,0.382,77158.156,7.99,validacion
1990,2,SC_Chile_PS,1,5,419737.175,24.803,35.121,2.777,0.475,199312.532,20.639,validacion
1990,2,SC_Chile_PS,1,6,451082.637,26.656,38.674,3.692,0.618,278905.437,28.881,validacion
1990,2,SC_Chile_PS,1,7,402927.729,23.81,40.538,4.108,0.703,283376.164,29.343,validacion
1990,2,SC_Chile_PS,1,8,126085.337,7.451,41.683,3.837,0.758,95622.702,9.902,validacion
1990,2,SC_Chile_PS,1,9,9379.488,0.554,42.751,3.96,0.813,7622.236,0.789,validacion
1990,2,SC_Chile_PS,2,1,62.394,0.002,25,0,0.175,10.889,0.001,validacion
1990,2,SC_Chile_PS,2,2,10897.24,0.324,28.387,3.55,0.252,2744.69,0.174,validacion
1990,2,SC_Chile_PS,2,3,131047.677,3.897,29.502,1.805,0.279,36553.072,2.318,validacion
1990,2,SC_Chile_PS,2,4,838646.525,24.94,32.646,2.128,0.37,310595.795,19.697,validacion
1990,2,SC_Chile_PS,2,5,1379693.634,41.03,35.048,2.153,0.452,622980.329,39.507,validacion
1990,2,SC_Chile_PS,2,6,575146.866,17.104,37.679,2.144,0.553,317889.07,20.159,validacion
1990,2,SC_Chile_PS,2,7,350283.347,10.417,39.842,3.921,0.648,226909.326,14.39,validacion
1990,2,SC_Chile_PS,2,8,72705.179,2.162,42.138,7.912,0.762,55374.623,3.512,validacion
1990,2,SC_Chile_PS,2,9,4185.628,0.124,45.09,1.107,0.912,3816.028,0.242,validacion
1990,2,SC_Chile_PS,3,1,470.015,0.021,26.328,0.963,0.198,93.24,0.01,validacion
1990,2,SC_Chile_PS,3,2,30809.107,1.389,29.943,1.362,0.284,8761.435,0.898,validacion
1990,2,SC_Chile_PS,3,3,223695.508,10.083,31.948,2.14,0.341,76368.716,7.824,validacion
1990,2,SC_Chile_PS,3,4,809712.317,36.498,33.242,2.231,0.381,308862.593,31.642,validacion
1990,2,SC_Chile_PS,3,5,639598.636,28.83,35.136,2.323,0.445,284774.551,29.174,validacion
1990,2,SC_Chile_PS,3,6,334282.226,15.068,37.453,2.317,0.532,177830.144,18.218,validacion
1990,2,SC_Chile_PS,3,7,132878.793,5.99,40.151,4.935,0.649,86174.34,8.828,validacion
1990,2,SC_Chile_PS,3,8,41225.135,1.858,41.5,3.035,0.709,29229.837,2.994,validacion
1990,2,SC_Chile_PS,3,9,5855.606,0.264,41.12,1.333,0.689,4036.372,0.414,validacion
1990,2,SC_Chile_PS,4,1,4229.584,0.953,20.708,1.205,0.099,418.862,0.193,validacion
1990,2,SC_Chile_PS,4,2,1460.19,0.329,28.807,7.046,0.266,389.033,0.179,validacion
1990,2,SC_Chile_PS,4,3,50640.912,11.415,31.801,1.096,0.349,17687.024,8.147,validacion
1990,2,SC_Chile_PS,4,4,174168.463,39.259,33.82,2.51,0.42,73170.713,33.704,validacion
1990,2,SC_Chile_PS,4,5,113837.579,25.66,36.175,3.347,0.513,58386.832,26.894,validacion
1990,2,SC_Chile_PS,4,6,62210.831,14.023,38.803,4.161,0.631,39263.266,18.086,validacion
1990,2,SC_Chile_PS,4,7,31728.502,7.152,40.835,6.273,0.736,23343.843,10.753,validacion
1990,2,SC_Chile_PS,4,8,5315.437,1.198,42.405,6.055,0.821,4366.225,2.011,validacion
1990,2,SC_Chile_PS,4,10,48.062,0.011,52,0,1.485,71.364,0.033,validacion
1991,2,SC_Chile_PS,1,2,39106.553,2.472,22.227,0.934,0.12,4693.061,0.465,validacion
1991,2,SC_Chile_PS,1,3,1989.38,0.126,29.703,1.024,0.287,570.674,0.057,validacion
1991,2,SC_Chile_PS,1,4,48164.324,3.045,33.041,2.221,0.396,19094.564,1.893,validacion
1991,2,SC_Chile_PS,1,5,375317.629,23.727,35.282,2.324,0.483,181246.192,17.969,validacion
1991,2,SC_Chile_PS,1,6,386560.933,24.438,37.656,4.008,0.589,227799.063,22.584,validacion
1991,2,SC_Chile_PS,1,7,463731.803,29.316,40.769,5.048,0.749,347406.753,34.442,validacion
1991,2,SC_Chile_PS,1,8,230244.471,14.556,42.599,5.119,0.855,196748.213,19.505,validacion
1991,2,SC_Chile_PS,1,9,36699.21,2.32,42.485,5.404,0.848,31125.673,3.086,validacion
1991,2,SC_Chile_PS,2,1,6924.461,0.231,22.905,3.706,0.131,905.292,0.055,validacion
1991,2,SC_Chile_PS,2,2,164692.455,5.486,22.586,1.971,0.124,20458.896,1.251,validacion
1991,2,SC_Chile_PS,2,3,12590.844,0.419,29.191,2.233,0.266,3348.815,0.205,validacion
1991,2,SC_Chile_PS,2,4,107320.326,3.575,32.065,2.307,0.352,37729.35,2.308,validacion
1991,2,SC_Chile_PS,2,5,842066.012,28.048,35.134,2.145,0.461,388203.481,23.743,validacion
1991,2,SC_Chile_PS,2,6,987172.136,32.881,37.228,1.995,0.547,540377.674,33.05,validacion
1991,2,SC_Chile_PS,2,7,481720.602,16.045,39.409,2.811,0.649,312838.307,19.134,validacion
1991,2,SC_Chile_PS,2,8,293491.173,9.776,41.643,3.745,0.766,224898.255,13.755,validacion
1991,2,SC_Chile_PS,2,9,82984.412,2.764,44.771,8.007,0.956,79347.282,4.853,validacion
1991,2,SC_Chile_PS,2,10,23285.936,0.776,47.824,3.697,1.156,26916.973,1.646,validacion
1991,2,SC_Chile_PS,3,1,51338.422,1.63,24.513,0.798,0.176,9034.145,0.544,validacion
1991,2,SC_Chile_PS,3,2,48422.414,1.537,24.98,2.446,0.186,9000.012,0.542,validacion
1991,2,SC_Chile_PS,3,3,7344.053,0.233,31.534,1.936,0.34,2499.566,0.151,validacion
1991,2,SC_Chile_PS,3,4,331109.437,10.51,34.889,1.993,0.443,146692.968,8.834,validacion
1991,2,SC_Chile_PS,3,5,842650.148,26.748,35.706,2.324,0.471,396761.79,23.894,validacion
1991,2,SC_Chile_PS,3,6,879707.386,27.924,36.706,2.379,0.506,445174.277,26.809,validacion
1991,2,SC_Chile_PS,3,7,460288.661,14.611,38.49,2.557,0.573,263674.306,15.879,validacion
1991,2,SC_Chile_PS,3,8,285721.6,9.07,41.106,5.123,0.682,194904.478,11.737,validacion
1991,2,SC_Chile_PS,3,9,172645.613,5.48,42.935,5.656,0.764,131976.725,7.948,validacion
1991,2,SC_Chile_PS,3,10,62128.835,1.972,44.374,6.082,0.833,51771.982,3.118,validacion
1991,2,SC_Chile_PS,3,11,7354.353,0.233,46.828,14.373,0.966,7105.357,0.428,validacion
1991,2,SC_Chile_PS,3,12,1604.374,0.051,51.322,0.218,1.211,1943.164,0.117,validacion
