ANO,MACROZONA,TRIMESTRE,GRUPO_EDAD,CAPT,PORC,L_PR,VAR,P_PR,CAPT_TON,PORC_TON,CRITERIO LECTURA
2004,Caldera - Guaitecas (Fleet 2),4° trimestre,9,8680886.597,3.477796625,43.59692664,13.44360325,1.002627121,8703.692341,8.721856681,antiguo
2004,Caldera - Guaitecas (Fleet 2),4° trimestre,10,3445663.548,1.380425481,46.88988425,6.396394644,1.24426982,4287.335164,4.296282701,antiguo
2004,Caldera - Guaitecas (Fleet 2),4° trimestre,11,652063.9792,0.261234366,50.90644225,1.298962788,1.599745234,1043.136243,1.045313237,antiguo
2004,Caldera - Guaitecas (Fleet 2),4° trimestre,12,1054890.679,0.422617575,53.06387591,3.637581614,1.828584501,1928.956745,1.932982419,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,1,32725060.31,11.69147714,13.68462918,3.318881209,0.029189909,955.2415338,2.099263822,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,2,42835720.05,15.30364916,15.98205707,2.596577068,0.045655791,1955.698671,4.297894638,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,3,9246168.77,3.303320752,20.50574752,8.14517836,0.099696915,921.8144984,2.025803693,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,4,93702549.73,33.47652251,25.74483444,2.839964926,0.189782053,17783.06226,39.08052352,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,5,76942322.91,27.48870135,27.15019152,3.790739751,0.223466635,17194.04199,37.78607715,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,6,20323721.41,7.260928537,28.90565312,2.107707195,0.267969927,5446.14614,11.96859345,antiguo
2005,Arica - antofagasta (Fleet 1),1° trimestre,7,4129723.818,1.475400539,30.0397719,3.315213097,0.302111923,1247.638805,2.741843726,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,1,3190048.7,0.59895946,14.92235586,0.071615553,0.037741294,120.3965651,0.172539793,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,2,128540991.2,24.13469196,18.4841478,5.64523478,0.072938884,9375.636476,13.43618379,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,3,240606847.4,45.17603366,21.71784469,5.265117053,0.114399924,27525.40497,39.44653796,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,4,80442689.98,15.1038165,25.09105786,4.236420217,0.171324858,13781.8324,19.75068398,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,5,52437687.54,9.845633087,27.58080826,1.956774896,0.22246771,11665.69228,16.71805279,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,6,24918176.71,4.678604962,29.36674129,1.066734185,0.265544366,6616.881428,9.482623952,antiguo
2005,Arica - antofagasta (Fleet 1),2° trimestre,7,2461991.526,0.462260377,29.98889066,0.505361505,0.281548161,693.1691854,0.99337774,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,1,2030952.651,1.157544651,17.0849508,2.067395737,0.050891657,103.3585463,0.574011952,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,2,47089380.87,26.83866654,18.41580181,3.577196861,0.064891446,3055.698029,16.97012248,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,3,90156727.18,51.38496817,20.237274,4.082492135,0.086724925,7818.835442,43.42267915,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,4,23327610.29,13.2956081,25.37784886,3.846776437,0.172520593,4024.493152,22.35042241,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,5,8467188.065,4.825887128,27.82229457,1.016032001,0.225914892,1912.863879,10.62327953,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,6,4376397.945,2.494334878,28.69936678,0.996460046,0.248604984,1087.99434,6.042284623,antiguo
2005,Arica - antofagasta (Fleet 1),3° trimestre,8,5247,0.002990536,38,0,0.590254606,3.097065919,0.017199863,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,0,124304,0.047150528,11,0,0.014084964,1.750817407,0.006129029,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,1,1269869.581,0.481682174,19.11901504,6.712242933,0.081231685,103.1536456,0.361106556,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,2,123131631.6,46.70582935,20.50932274,2.242171529,0.096812931,11920.73418,41.73051999,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,3,127393001.4,48.32223619,21.70109746,2.992034894,0.115494054,14713.13422,51.50578248,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,4,10639519.89,4.03574284,23.24710198,3.148304728,0.142403781,1515.107858,5.303887981,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,5,870506.5,0.330197265,26.5493635,4.101502419,0.214019964,186.30577,0.652194449,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,6,37143,0.014088944,31.10459575,0.093658002,0.341661259,12.69032413,0.044424598,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,8,127908,0.048517584,38.60000156,0.240001564,0.662657094,84.75914361,0.296713531,antiguo
2005,Arica - antofagasta (Fleet 1),4° trimestre,9,38372,0.014555123,40,0,0.738801208,28.34927997,0.099241387,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,1,1701569,0.196896592,14.53993285,0.248405513,0.030090065,51.200322,0.01695166,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,2,3244163.5,0.375397493,15.50706045,1.690331836,0.03764565,122.1286435,0.040434966,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,3,6020809.768,0.696696358,23.30736298,2.129908383,0.135599608,816.4194461,0.270304257,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,4,70647898.67,8.1750023,28.23819916,4.630752006,0.250776397,17716.82547,5.865775696,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,5,249389253.4,28.85800934,29.63853926,2.228092236,0.289148616,72110.55742,23.87472609,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,6,330641445.4,38.26008456,30.70861735,2.825516718,0.324071293,107151.4008,35.47622478,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,7,125512789.6,14.52367817,33.35711006,4.257607005,0.422456938,53023.74878,17.55536947,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,8,42378809.36,4.903852351,36.48858677,3.898765584,0.559777474,23722.70286,7.854231793,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,9,24788267.8,2.868367638,39.09756421,7.005267295,0.700730186,17369.8875,5.750909729,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,10,6178558.783,0.714950242,42.3933487,6.793928521,0.903262445,5580.860114,1.84773924,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,11,2251750.236,0.260560664,44.7887656,7.331051873,1.074774985,2420.124825,0.801267101,antiguo
2005,Caldera - Guaitecas (Fleet 2),1° trimestre,12,1438920.5,0.166504293,48.27285156,5.088962229,1.356125922,1951.35739,0.646065221,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,1,1810299,0.160356036,11.89500961,0.093967461,0.016464177,29.80508244,0.007165,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,2,22782953,2.018110844,15.50725049,2.035754039,0.038259915,871.673836,0.20954624,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,3,2524568.314,0.223625914,25.13839336,3.957692798,0.168760027,426.0462179,0.102419482,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,4,82988389.27,7.35110011,27.95342363,1.862680979,0.231312205,19196.22727,4.614681639,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,5,214886552.6,19.03462128,29.52820312,2.214811103,0.274080182,58896.14545,14.15835295,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,6,385230488.8,34.12366372,31.07593698,2.54913528,0.320991757,123655.8115,29.72626832,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,7,233286067.9,20.66444782,33.10300476,3.348885925,0.390634717,91129.63714,21.90713088,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,8,94826612.25,8.399728273,35.55391128,5.061736225,0.488450511,46318.10721,11.13465244,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,9,45121148.7,3.996825147,38.48454483,5.232308666,0.622785358,28100.79076,6.755296306,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,10,18015955.45,1.595850856,40.64976703,6.621267986,0.738519357,13305.13184,3.198490345,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,11,9154966.487,0.810945673,44.12317468,4.132314534,0.945490225,8655.931324,2.080844678,antiguo
2005,Caldera - Guaitecas (Fleet 2),2° trimestre,12,18296758.17,1.620724322,49.86079606,10.44520387,1.388022322,25396.30875,6.105151708,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,2,129488.2,0.021940489,22.64360536,3.298950626,0.120314474,15.57930467,0.006933484,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,3,4811230.903,0.815215285,26.69782139,1.769434745,0.194625208,936.3868166,0.416733836,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,4,34629136.2,5.86756315,27.40497462,1.300774472,0.209985678,7271.622637,3.236195922,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,5,82859082.24,14.03964843,29.28006016,2.832233936,0.257137559,21306.18213,9.482199937,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,6,160140092.6,27.13414798,30.50400979,2.377553281,0.289998109,46440.32395,20.66801242,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,7,141260795.1,23.93523856,32.84614751,3.417291578,0.362462067,51201.67984,22.78702784,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,8,69845339.78,11.83459904,35.60800022,4.670581576,0.462152264,32279.18194,14.36567355,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,9,49836999.05,8.444384447,38.63041959,5.696574526,0.589890063,29398.35053,13.08357527,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,10,27669093.12,4.688252985,40.35908953,10.19907983,0.677239687,18738.60797,8.339515089,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,11,12256230.49,2.076696512,43.16573544,6.772022857,0.821705669,10071.01407,4.482049785,antiguo
2005,Caldera - Guaitecas (Fleet 2),3° trimestre,12,6741694.317,1.142313135,46.74875073,8.584405759,1.043904367,7037.684136,3.13208287,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,2,45904,0.041423189,23.0955908,7.79985072,0.148880304,6.834201475,0.009834303,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,3,1121719.3,1.012225309,25.54738829,1.25955393,0.193214613,216.7325605,0.311874564,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,4,1829271.937,1.65071186,29.90142065,4.705485442,0.309272601,565.7436895,0.814095796,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,5,6038914.26,5.44943985,31.70361042,2.257092542,0.364049849,2198.465822,3.163555893,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,6,17636782.78,15.91520971,32.87795343,1.812223069,0.404345427,7131.352464,10.26189804,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,7,25165906.44,22.70939568,35.3057988,6.239389429,0.502866773,12655.09815,18.21047657,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,8,22861967.27,20.63035011,37.81394029,8.897488383,0.616957516,14104.86253,20.29666348,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,9,18264951.31,16.48206106,40.56232976,7.977684811,0.754889379,13788.01775,19.8407291,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,10,10046331.98,9.065682918,42.85625508,7.859034213,0.885522284,8896.25084,12.80155756,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,11,3653030.307,3.296448347,46.0362559,5.860884373,1.087552464,3972.862113,5.716882757,antiguo
2005,Caldera - Guaitecas (Fleet 2),4° trimestre,12,4152376.418,3.747051962,50.63234903,5.411891807,1.434668411,5957.283277,8.572431933,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,1,2596655,0.39865508,11.86392956,0.165503953,0.01875558,48.70176942,0.064734864,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,2,37200830,5.711309302,14.63115328,2.1966478,0.035966131,1337.969932,1.778442593,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,3,240048064.1,36.85371379,21.73306198,2.130908451,0.11501445,27608.99596,36.69814484,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,4,349881177.4,53.71599567,22.18080351,2.149735183,0.122169719,42744.88509,56.81691526,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,5,18926313.52,2.905688676,23.08178479,2.512419904,0.137698599,2606.126848,3.464089047,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,6,2660683,0.408485068,31,0,0.327060576,870.2045154,1.15668427,antiguo
2006,Arica - antofagasta (Fleet 1),1° trimestre,7,40074,0.006152417,33,0,0.394038165,15.79068544,0.020989132,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,1,14877,0.004135387,12,0,0.019577314,0.291251703,0.000594574,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,2,9247036,2.570415668,17.40383019,4.078172506,0.059432744,549.5767248,1.121929273,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,3,106757468.2,29.67557051,22.57229079,1.379142808,0.122438974,13071.27489,26.68425584,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,4,211581313.4,58.81364829,23.82778014,1.286507986,0.143000235,30256.17763,61.76624634,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,5,31690745.59,8.809135058,24.68301411,1.221119854,0.158229128,5014.399029,10.2366072,antiguo
2006,Arica - antofagasta (Fleet 1),2° trimestre,6,457222.8889,0.127095091,27,0,0.203951097,93.25110972,0.190366777,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,1,383296.0536,5.023328031,17.48937668,1.082437971,0.054615286,20.93382352,2.407573109,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,2,1264904.967,16.57734933,17.47654763,0.891541031,0.054383203,68.78958328,7.911404753,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,3,1800965.908,23.60275417,20.10579859,9.212378667,0.089276947,160.7847381,18.49165354,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,4,3152991.349,41.32187033,24.07801202,1.08875978,0.14614069,460.7803308,52.99377501,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,5,1017545.972,13.33555917,24.46489597,0.869532671,0.153321951,156.0121338,17.94276223,antiguo
2006,Arica - antofagasta (Fleet 1),3° trimestre,6,10616.75,0.139138969,27,0,0.207065825,2.198366102,0.252831362,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,1,1106191.25,0.908229975,18.26757783,5.237568571,0.067828645,75.03145333,0.248299782,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,2,18947900.35,15.55703054,21.30542331,3.702499269,0.107078718,2028.916879,6.714245784,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,3,27207537.27,22.33854309,21.90177781,4.66212912,0.11731318,3191.802711,10.56255587,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,4,21290949.71,17.48077353,26.53107655,7.090530728,0.213808191,4552.179451,15.06441787,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,5,21043930.13,17.27795997,30.54379058,6.276344916,0.328435239,6911.56823,22.87228636,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,6,22428046.8,18.41437852,32.58637949,2.517966507,0.396378761,8890.001401,29.41946762,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,7,8508505.064,6.985843852,34.12398444,2.705826437,0.457724098,3894.547803,12.88813329,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,8,1213231.767,0.996114783,35.73312832,3.50428752,0.529330319,642.2003577,2.125218184,antiguo
2006,Arica - antofagasta (Fleet 1),4° trimestre,9,50089.66667,0.041125743,38,0,0.635707681,31.84238583,0.105375241,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,2,423660,0.097188124,16.06430156,1.913945642,0.044317877,18.77571167,0.008456481,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,3,3598753.996,0.825558583,23.47031234,2.815573618,0.140426055,505.3588282,0.227610949,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,4,29258989.1,6.712048002,25.20112497,2.103927718,0.173618527,5079.902585,2.287961311,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,5,28951356.83,6.641476783,30.63767937,5.699232641,0.318401759,9218.162931,4.151811928,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,6,94559333.59,21.69202716,32.36692743,1.665994602,0.371447013,35123.78205,15.81956604,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,7,126993903.4,29.13255727,33.82492188,1.799371558,0.425050292,53978.79567,24.31176465,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,8,54887140.69,12.59117742,36.05300626,2.934450056,0.51780688,28420.93906,12.80064094,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,9,39803780.39,9.131036064,39.25100769,3.915857563,0.672236368,26757.54875,12.05145872,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,10,23177880.58,5.317034247,41.79310493,5.830554616,0.816616122,18927.43096,8.524815,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,11,13095710.37,3.004172029,44.98883657,3.572962663,1.018179729,13333.78685,6.005467216,antiguo
2006,Caldera - Guaitecas (Fleet 2),1° trimestre,12,21166950.07,4.85572432,50.2755194,14.63867095,1.448625581,30662.98535,13.81044675,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,1,179191.7143,0.025078411,13.20057767,4.561527073,0.026048975,4.667760459,0.001334126,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,2,1158685.619,0.162161481,15.33934793,2.455753112,0.039203654,45.42471048,0.012983161,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,3,1202957.814,0.168357506,23.25133147,3.438885684,0.136395932,164.0785525,0.046896465,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,4,9790053.004,1.370146891,28.06882947,7.558464067,0.24351592,2384.033765,0.681397744,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,5,46388252.24,6.492173182,30.6958425,1.550302407,0.311692924,14458.88996,4.132598764,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,6,131945457.9,18.46615731,31.82082078,2.100268524,0.348024378,45920.2359,13.12479109,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,7,209550725.8,29.32724422,33.61448526,2.540586708,0.411077988,86141.69075,24.62077281,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,8,131633013.7,18.42242982,35.95274754,2.406979857,0.503283918,66248.77884,18.93503736,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,9,89952350.91,12.58909771,38.20041091,3.918763385,0.606200519,54529.16181,15.58536979,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,10,47640602.43,6.667443298,40.8190964,4.888562401,0.741485909,35324.83542,10.09644389,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,11,24778380.41,3.467807667,43.68135255,3.369420258,0.907080103,22475.97586,6.424019432,antiguo
2006,Caldera - Guaitecas (Fleet 2),2° trimestre,12,20306126.49,2.841902496,46.22742228,13.75591631,1.092096985,22176.25951,6.338355359,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,2,7804016,1.419074789,16.85507263,1.805082948,0.046772842,365.0160045,0.135497688,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,3,7279838.532,1.32375886,20.24716816,10.23168357,0.087515729,637.1003743,0.2364982,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,4,16679940.86,3.033064457,25.03499646,3.191173595,0.158927345,2650.898716,0.984040819,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,5,38789850.61,7.053509251,30.47405789,3.842018868,0.291552533,11309.27921,4.198120552,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,6,112195921,20.40159872,32.12237881,3.459704916,0.342439975,38420.36839,14.2620352,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,7,124050924.4,22.55730118,33.94009812,3.124941824,0.405359259,50285.19075,18.66637907,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,8,79387289.97,14.43570871,36.81770716,4.172355939,0.522376817,41470.07987,15.39411941,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,9,69061827.24,12.55813646,38.53458926,4.842083545,0.602058483,41579.25895,15.43464781,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,10,53790502.22,9.781213361,41.35554561,6.451665142,0.750808495,40386.36603,14.99183371,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,11,23187427,4.216379499,44.27054638,5.341663313,0.924319088,21432.58138,7.955994252,antiguo
2006,Caldera - Guaitecas (Fleet 2),3° trimestre,12,17709369.13,3.220254706,47.50338385,22.75091448,1.17751011,20852.96119,7.740833285,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,1,170282.6571,0.094148031,21,8.75E-14,0.099815642,16.9968727,0.033737031,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,2,4992984.94,2.760584718,21.1925139,0.424802903,0.102919188,513.8739543,1.019986539,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,3,13959678.88,7.718203968,24.10013525,5.087581078,0.155712627,2173.698271,4.314565775,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,4,41744786.95,23.08038624,27.07189273,1.295554865,0.216965075,9057.160839,17.97752554,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,5,60613301.88,33.51264962,28.51903054,1.269334537,0.253961157,15393.42425,30.55435168,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,6,39722775.83,21.96243114,30.80231266,1.859954811,0.321245871,12760.77774,25.32882123,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,7,14068508.21,7.778374908,33.11948443,1.536038423,0.399680279,5622.905292,11.16088422,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,8,2294995.72,1.268886285,36.63113572,3.753306369,0.545046646,1250.879721,2.482866598,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,9,976249.0956,0.539760958,40.14999457,2.329457099,0.717060163,700.029336,1.389485678,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,10,630465.4778,0.348579734,42.28003282,4.174732394,0.841186096,530.3387937,1.052667539,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,11,479155.373,0.264921488,44.77927036,8.710653749,1.007564121,482.7797624,0.958267791,antiguo
2006,Caldera - Guaitecas (Fleet 2),4° trimestre,12,1213748.988,0.671072905,51.55096666,12.63682333,1.546942168,1877.599491,3.726840387,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,0,5964,0.002038566,8,0,0.005545681,0.033074442,6.72E-05,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,1,29822,0.010193511,9.599993294,0.240009389,0.009655263,0.287939239,0.000585177,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,2,5907519.333,2.019259773,16.56895178,1.57175375,0.050063336,295.7501224,0.601051279,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,3,71933425.39,24.58769308,21.38089784,2.761776923,0.107637468,7742.731793,15.73550944,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,4,141159787.3,48.25007995,24.02591872,2.316786075,0.151794374,21427.26159,43.54650091,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,5,42335754.35,14.47086008,26.81518903,1.246418769,0.209580195,8872.735671,18.03200985,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,6,15264879.73,5.217715902,30.25892708,1.820322578,0.301318087,4599.58436,9.347708932,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,7,13351460.25,4.56368656,32.77127972,1.498005948,0.382057473,5101.025158,10.36678419,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,8,2400169.943,0.820406391,34.62331315,1.319629934,0.45013221,1080.393801,2.195678128,antiguo
2007,Arica - antofagasta (Fleet 1),1° trimestre,9,169877.6667,0.05806619,36,0,0.504298938,85.66912687,0.174104875,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,2,6109629.167,1.300307108,18.20559044,2.750530294,0.06598055,403.1166942,0.5797542,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,3,150086366.1,31.94275189,22.18916605,2.187402618,0.117647155,17657.23393,25.39427337,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,4,243069322.1,51.73223426,24.12007034,1.483631584,0.15001616,36464.32631,52.44224969,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,5,64660599.95,13.76165974,26.98868421,0.74166441,0.208725543,13496.31882,19.4101302,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,6,5885743.654,1.252657747,28.81170771,0.818895314,0.25357304,1492.465911,2.146434005,antiguo
2007,Arica - antofagasta (Fleet 1),2° trimestre,7,48815,0.010389254,33.22759398,0.17579856,0.38684761,18.8839661,0.027158535,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,1,2287603.737,1.723089991,17.5257579,0.24933664,0.059017942,135.0096654,0.757537668,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,2,21740922.68,16.37589835,18.90623261,4.78512691,0.076662759,1666.719127,9.35194171,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,3,32142127.46,24.21038978,20.83352787,3.572062315,0.100824222,3240.704983,18.18355811,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,4,58825657.81,44.30920467,24.07307455,1.510204038,0.152455659,8968.30445,50.32105236,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,5,14802319.19,11.14953942,26.71506515,1.786746056,0.207721315,3074.757205,17.25242705,antiguo
2007,Arica - antofagasta (Fleet 1),3° trimestre,6,2963079.125,2.231877794,28.43138858,0.524796492,0.248618559,736.6764633,4.1334831,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,1,1303809.929,0.725768731,20,0,0.093915617,122.4481134,0.360075242,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,2,37408622.31,20.82359379,20.48646539,1.827019561,0.102071552,3818.356154,11.22839281,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,3,57238110.4,31.86172295,22.67446737,3.413269095,0.138578066,7931.946638,23.32496211,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,4,45430686.8,25.28909403,25.34959835,3.382942146,0.191812164,8714.158324,25.62516138,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,5,18183064.16,10.12164358,28.45085666,1.188837589,0.266715387,4849.702993,14.26120771,antiguo
2007,Arica - antofagasta (Fleet 1),4° trimestre,6,9823767.4,5.468422228,30.5305786,0.860090741,0.327904377,3221.256331,9.472540005,antiguo
