row_id	cm	value	cum_value	total	cum_prop
Row 29	66	0	1586530.2846302	1586530.2846302	1
Row 29	67	0	1586530.2846302	1586530.2846302	1
Row 29	68	0	1586530.2846302	1586530.2846302	1
Row 29	69	0	1586530.2846302	1586530.2846302	1
Row 29	70	0	1586530.2846302	1586530.2846302	1
Row 29	71	0	1586530.2846302	1586530.2846302	1
Row 29	72	0	1586530.2846302	1586530.2846302	1
Row 29	73	0	1586530.2846302	1586530.2846302	1
Row 29	74	0	1586530.2846302	1586530.2846302	1
Row 29	75	0	1586530.2846302	1586530.2846302	1
Row 29	76	0	1586530.2846302	1586530.2846302	1
Row 29	77	0	1586530.2846302	1586530.2846302	1
Row 29	78	0	1586530.2846302	1586530.2846302	1
Row 29	79	0	1586530.2846302	1586530.2846302	1
Row 29	80	0	1586530.2846302	1586530.2846302	1
Row 29	81	0	1586530.2846302	1586530.2846302	1
Row 29	82	0	1586530.2846302	1586530.2846302	1
Row 29	83	0	1586530.2846302	1586530.2846302	1
Row 29	84	0	1586530.2846302	1586530.2846302	1
Row 29	85	0	1586530.2846302	1586530.2846302	1
Row 29	86	0	1586530.2846302	1586530.2846302	1
Row 29	87	0	1586530.2846302	1586530.2846302	1
Row 29	88	0	1586530.2846302	1586530.2846302	1
Row 29	89	0	1586530.2846302	1586530.2846302	1
Row 29	90	0	1586530.2846302	1586530.2846302	1
Row 30	5	0	0	3471874.43237479	0
Row 30	6	0	0	3471874.43237479	0
Row 30	7	0	0	3471874.43237479	0
Row 30	8	54.99489294	54.99489294	3471874.43237479	1.58401157677765e-05
Row 30	9	136.2916912	191.28658414	3471874.43237479	5.50960548446905e-05
Row 30	10	89.80905125	281.09563539	3471874.43237479	8.09636525931983e-05
Row 30	11	208.6936633	489.78929869	3471874.43237479	0.000141073448429695
Row 30	12	4570.505998	5060.29529669	3471874.43237479	0.00145751103481836
Row 30	13	6718.155557	11778.45085369	3471874.43237479	0.00339253365382614
Row 30	14	4371.885623	16150.33647669	3471874.43237479	0.00465176284202279
Row 30	15	1934.03832	18084.37479669	3471874.43237479	0.00520882167513188
Row 30	16	1622.923051	19707.29784769	3471874.43237479	0.00567627033510254
Row 30	17	2181.504722	21888.80256969	3471874.43237479	0.00630460663138611
Row 30	18	2139.832494	24028.63506369	3471874.43237479	0.00692094012376312
Row 30	19	4728.687124	28757.32218769	3471874.43237479	0.00828293843796066
Row 30	20	20492.74694	49250.06912769	3471874.43237479	0.0141854407718319
Row 30	21	61195.38013	110445.44925769	3471874.43237479	0.0318114757342029
Row 30	22	153720.0562	264165.50545769	3471874.43237479	0.0760872867389385
Row 30	23	298060.7437	562226.24915769	3471874.43237479	0.161937379968296
Row 30	24	436289.9752	998516.22435769	3471874.43237479	0.287601479778949
Row 30	25	519145.5413	1517661.76565769	3471874.43237479	0.437130373007067
Row 30	26	626854.7648	2144516.53045769	3471874.43237479	0.617682630011139
Row 30	27	653676.5562	2798193.08665769	3471874.43237479	0.80596033674631
Row 30	28	406133.6541	3204326.74075769	3471874.43237479	0.922938546071179
Row 30	29	191205.9665	3395532.70725769	3471874.43237479	0.978011380709733
Row 30	30	56964.43257	3452497.13982769	3471874.43237479	0.994418780712111
Row 30	31	14647.9766	3467145.11642769	3471874.43237479	0.998637820566608
Row 30	32	3874.48354	3471019.59996769	3471874.43237479	0.999753783604865
Row 30	33	488.018022	3471507.61798969	3471874.43237479	0.999894346874507
Row 30	34	125.6602985	3471633.27828819	3471874.43237479	0.999930540665771
Row 30	35	188.6376842	3471821.91597239	3471874.43237479	0.999984873761012
Row 30	36	52.5164024	3471874.43237479	3471874.43237479	1
Row 30	37	0	3471874.43237479	3471874.43237479	1
Row 30	38	0	3471874.43237479	3471874.43237479	1
Row 30	39	0	3471874.43237479	3471874.43237479	1
Row 30	40	0	3471874.43237479	3471874.43237479	1
Row 30	41	0	3471874.43237479	3471874.43237479	1
Row 30	42	0	3471874.43237479	3471874.43237479	1
Row 30	43	0	3471874.43237479	3471874.43237479	1
Row 30	44	0	3471874.43237479	3471874.43237479	1
Row 30	45	0	3471874.43237479	3471874.43237479	1
Row 30	46	0	3471874.43237479	3471874.43237479	1
Row 30	47	0	3471874.43237479	3471874.43237479	1
Row 30	48	0	3471874.43237479	3471874.43237479	1
Row 30	49	0	3471874.43237479	3471874.43237479	1
Row 30	50	0	3471874.43237479	3471874.43237479	1
Row 30	51	0	3471874.43237479	3471874.43237479	1
Row 30	52	0	3471874.43237479	3471874.43237479	1
Row 30	53	0	3471874.43237479	3471874.43237479	1
Row 30	54	0	3471874.43237479	3471874.43237479	1
Row 30	55	0	3471874.43237479	3471874.43237479	1
Row 30	56	0	3471874.43237479	3471874.43237479	1
Row 30	57	0	3471874.43237479	3471874.43237479	1
Row 30	58	0	3471874.43237479	3471874.43237479	1
Row 30	59	0	3471874.43237479	3471874.43237479	1
Row 30	60	0	3471874.43237479	3471874.43237479	1
Row 30	61	0	3471874.43237479	3471874.43237479	1
Row 30	62	0	3471874.43237479	3471874.43237479	1
Row 30	63	0	3471874.43237479	3471874.43237479	1
Row 30	64	0	3471874.43237479	3471874.43237479	1
Row 30	65	0	3471874.43237479	3471874.43237479	1
Row 30	66	0	3471874.43237479	3471874.43237479	1
Row 30	67	0	3471874.43237479	3471874.43237479	1
Row 30	68	0	3471874.43237479	3471874.43237479	1
Row 30	69	0	3471874.43237479	3471874.43237479	1
Row 30	70	0	3471874.43237479	3471874.43237479	1
Row 30	71	0	3471874.43237479	3471874.43237479	1
Row 30	72	0	3471874.43237479	3471874.43237479	1
Row 30	73	0	3471874.43237479	3471874.43237479	1
Row 30	74	0	3471874.43237479	3471874.43237479	1
Row 30	75	0	3471874.43237479	3471874.43237479	1
Row 30	76	0	3471874.43237479	3471874.43237479	1
Row 30	77	0	3471874.43237479	3471874.43237479	1
Row 30	78	0	3471874.43237479	3471874.43237479	1
Row 30	79	0	3471874.43237479	3471874.43237479	1
Row 30	80	0	3471874.43237479	3471874.43237479	1
Row 30	81	0	3471874.43237479	3471874.43237479	1
Row 30	82	0	3471874.43237479	3471874.43237479	1
Row 30	83	0	3471874.43237479	3471874.43237479	1
Row 30	84	0	3471874.43237479	3471874.43237479	1
Row 30	85	0	3471874.43237479	3471874.43237479	1
Row 30	86	0	3471874.43237479	3471874.43237479	1
Row 30	87	0	3471874.43237479	3471874.43237479	1
Row 30	88	0	3471874.43237479	3471874.43237479	1
Row 30	89	0	3471874.43237479	3471874.43237479	1
Row 30	90	0	3471874.43237479	3471874.43237479	1
Row 31	5	0	0	545005.613487886	0
Row 31	6	0	0	545005.613487886	0
Row 31	7	0	0	545005.613487886	0
Row 31	8	0	0	545005.613487886	0
Row 31	9	3.764141379	3.764141379	545005.613487886	6.90661029142531e-06
Row 31	10	10.84987647	14.614017849	545005.613487886	2.6814435461452e-05
Row 31	11	10.84987647	25.463894319	545005.613487886	4.67222606314788e-05
Row 31	12	153.3900043	178.853898619	545005.613487886	0.000328168910911549
Row 31	13	293.8516498	472.705548419	545005.613487886	0.00086734069653671
Row 31	14	182.0213465	654.726894919	545005.613487886	0.00120132137856146
Row 31	15	113.4662379	768.193132819	545005.613487886	0.00140951416610698
Row 31	16	87.53340978	855.726542599	545005.613487886	0.00157012427289067
Row 31	17	35.04364047	890.770183069	545005.613487886	0.00163442386834938
Row 31	18	134.5841727	1025.354355769	545005.613487886	0.00188136476101047
Row 31	19	763.5244536	1788.878809369	545005.613487886	0.00328231263146203
Row 31	20	2496.329273	4285.208082369	545005.613487886	0.00786268613812039
Row 31	21	7236.934199	11522.142281369	545005.613487886	0.0211413277151963
Row 31	22	15244.20146	26766.343741369	545005.613487886	0.0491120514705743
Row 31	23	18957.51832	45723.862061369	545005.613487886	0.0838961304797373
Row 31	24	15612.35854	61336.220601369	545005.613487886	0.112542364855353
Row 31	25	11212.8669	72549.087501369	545005.613487886	0.133116220651517
Row 31	26	18127.08697	90676.174471369	545005.613487886	0.166376588107169
Row 31	27	54592.02906	145268.203531369	545005.613487886	0.266544417041308
Row 31	28	101469.2523	246737.455831369	545005.613487886	0.452724613701347
Row 31	29	108745.3297	355482.785531369	545005.613487886	0.652255273585857
Row 31	30	93429.65541	448912.440941369	545005.613487886	0.823684068258403
Row 31	31	57871.23881	506783.679751369	545005.613487886	0.929868733843112
Row 31	32	24086.44432	530870.124071369	545005.613487886	0.974063589315982
Row 31	33	8198.978793	539069.102864369	545005.613487886	0.989107432150056
Row 31	34	3665.705632	542734.808496369	545005.613487886	0.995833428252262
Row 31	35	1638.816664	544373.625160369	545005.613487886	0.998840400333728
Row 31	36	502.594954	544876.220114369	545005.613487886	0.999762583411409
Row 31	37	122.2338005	544998.453914869	545005.613487886	0.999986863304084
Row 31	38	7.139744366	545005.593659235	545005.613487886	0.999999963617529
Row 31	39	0.019828651	545005.613487886	545005.613487886	1
Row 31	40	0	545005.613487886	545005.613487886	1
Row 31	41	0	545005.613487886	545005.613487886	1
Row 31	42	0	545005.613487886	545005.613487886	1
Row 31	43	0	545005.613487886	545005.613487886	1
Row 31	44	0	545005.613487886	545005.613487886	1
Row 31	45	0	545005.613487886	545005.613487886	1
Row 31	46	0	545005.613487886	545005.613487886	1
Row 31	47	0	545005.613487886	545005.613487886	1
Row 31	48	0	545005.613487886	545005.613487886	1
Row 31	49	0	545005.613487886	545005.613487886	1
Row 31	50	0	545005.613487886	545005.613487886	1
Row 31	51	0	545005.613487886	545005.613487886	1
Row 31	52	0	545005.613487886	545005.613487886	1
Row 31	53	0	545005.613487886	545005.613487886	1
Row 31	54	0	545005.613487886	545005.613487886	1
Row 31	55	0	545005.613487886	545005.613487886	1
Row 31	56	0	545005.613487886	545005.613487886	1
Row 31	57	0	545005.613487886	545005.613487886	1
Row 31	58	0	545005.613487886	545005.613487886	1
Row 31	59	0	545005.613487886	545005.613487886	1
Row 31	60	0	545005.613487886	545005.613487886	1
Row 31	61	0	545005.613487886	545005.613487886	1
Row 31	62	0	545005.613487886	545005.613487886	1
Row 31	63	0	545005.613487886	545005.613487886	1
Row 31	64	0	545005.613487886	545005.613487886	1
Row 31	65	0	545005.613487886	545005.613487886	1
Row 31	66	0	545005.613487886	545005.613487886	1
Row 31	67	0	545005.613487886	545005.613487886	1
Row 31	68	0	545005.613487886	545005.613487886	1
Row 31	69	0	545005.613487886	545005.613487886	1
Row 31	70	0	545005.613487886	545005.613487886	1
Row 31	71	0	545005.613487886	545005.613487886	1
Row 31	72	0	545005.613487886	545005.613487886	1
Row 31	73	0	545005.613487886	545005.613487886	1
Row 31	74	0	545005.613487886	545005.613487886	1
Row 31	75	0	545005.613487886	545005.613487886	1
Row 31	76	0	545005.613487886	545005.613487886	1
Row 31	77	0	545005.613487886	545005.613487886	1
Row 31	78	0	545005.613487886	545005.613487886	1
Row 31	79	0	545005.613487886	545005.613487886	1
Row 31	80	0	545005.613487886	545005.613487886	1
Row 31	81	0	545005.613487886	545005.613487886	1
Row 31	82	0	545005.613487886	545005.613487886	1
Row 31	83	0	545005.613487886	545005.613487886	1
Row 31	84	0	545005.613487886	545005.613487886	1
Row 31	85	0	545005.613487886	545005.613487886	1
Row 31	86	0	545005.613487886	545005.613487886	1
Row 31	87	0	545005.613487886	545005.613487886	1
Row 31	88	0	545005.613487886	545005.613487886	1
Row 31	89	0	545005.613487886	545005.613487886	1
Row 31	90	0	545005.613487886	545005.613487886	1
Row 32	5	0	0	876920.781586248	0
Row 32	6	0	0	876920.781586248	0
Row 32	7	0	0	876920.781586248	0
Row 32	8	0	0	876920.781586248	0
Row 32	9	0	0	876920.781586248	0
Row 32	10	0	0	876920.781586248	0
Row 32	11	0	0	876920.781586248	0
Row 32	12	0	0	876920.781586248	0
Row 32	13	0.623118145	0.623118145	876920.781586248	7.105751831686e-07
Row 32	14	10.40276687	11.025885015	876920.781586248	1.25734105594526e-05
Row 32	15	353.9871536	365.013038615	876920.781586248	0.000416244028285809
Row 32	16	1846.71134	2211.724378615	876920.781586248	0.00252214843695943
Row 32	17	4525.820885	6737.545263615	876920.781586248	0.00768318576214782
Row 32	18	10342.29851	17079.843773615	876920.781586248	0.0194770658105736
Row 32	19	16527.20756	33607.051333615	876920.781586248	0.0383239307806387
Row 32	20	30908.95959	64516.010923615	876920.781586248	0.0735710822212618
Row 32	21	55569.87392	120085.884843615	876920.781586248	0.136940402559959
Row 32	22	73751.61633	193837.501173615	876920.781586248	0.221043343074828
Row 32	23	66039.23592	259876.737093615	876920.781586248	0.296351440803499
Row 32	24	53769.01532	313645.752413615	876920.781586248	0.357667145082668
Row 32	25	58749.85527	372395.607683615	876920.781586248	0.424662769435107
Row 32	26	81598.57781	453994.185493615	876920.781586248	0.517714022779107
Row 32	27	91529.5083	545523.693793615	876920.781586248	0.622090051061198
Row 32	28	65841.07151	611364.765303615	876920.781586248	0.697172171239604
Row 32	29	45400.73566	656765.500963615	876920.781586248	0.748945075489718
Row 32	30	37242.95445	694008.455413615	876920.781586248	0.791415222431192
Row 32	31	32653.36014	726661.815553615	876920.781586248	0.828651607775982
Row 32	32	36807.36249	763469.178043615	876920.781586248	0.870625025743588
Row 32	33	43457.85001	806927.028053615	876920.781586248	0.92018235283919
Row 32	34	35446.59288	842373.620933615	876920.781586248	0.960604011926663
Row 32	35	20532.98789	862906.608823615	876920.781586248	0.984018883966596
Row 32	36	9243.403283	872150.012106615	876920.781586248	0.994559634598916
Row 32	37	3631.334101	875781.346207615	876920.781586248	0.998700640465411
Row 32	38	934.8286475	876716.174855115	876920.781586248	0.99976667592395
Row 32	39	127.4666753	876843.641530415	876920.781586248	0.999912033039411
Row 32	40	48.9924554	876892.633985815	876920.781586248	0.999967901775139
Row 32	41	23.39492968	876916.028915495	876920.781586248	0.999994580273552
Row 32	42	4.752670753	876920.781586248	876920.781586248	1
Row 32	43	0	876920.781586248	876920.781586248	1
Row 32	44	0	876920.781586248	876920.781586248	1
Row 32	45	0	876920.781586248	876920.781586248	1
Row 32	46	0	876920.781586248	876920.781586248	1
Row 32	47	0	876920.781586248	876920.781586248	1
Row 32	48	0	876920.781586248	876920.781586248	1
Row 32	49	0	876920.781586248	876920.781586248	1
Row 32	50	0	876920.781586248	876920.781586248	1
Row 32	51	0	876920.781586248	876920.781586248	1
Row 32	52	0	876920.781586248	876920.781586248	1
Row 32	53	0	876920.781586248	876920.781586248	1
Row 32	54	0	876920.781586248	876920.781586248	1
Row 32	55	0	876920.781586248	876920.781586248	1
Row 32	56	0	876920.781586248	876920.781586248	1
Row 32	57	0	876920.781586248	876920.781586248	1
Row 32	58	0	876920.781586248	876920.781586248	1
Row 32	59	0	876920.781586248	876920.781586248	1
Row 32	60	0	876920.781586248	876920.781586248	1
Row 32	61	0	876920.781586248	876920.781586248	1
Row 32	62	0	876920.781586248	876920.781586248	1
Row 32	63	0	876920.781586248	876920.781586248	1
Row 32	64	0	876920.781586248	876920.781586248	1
Row 32	65	0	876920.781586248	876920.781586248	1
Row 32	66	0	876920.781586248	876920.781586248	1
Row 32	67	0	876920.781586248	876920.781586248	1
Row 32	68	0	876920.781586248	876920.781586248	1
Row 32	69	0	876920.781586248	876920.781586248	1
Row 32	70	0	876920.781586248	876920.781586248	1
Row 32	71	0	876920.781586248	876920.781586248	1
Row 32	72	0	876920.781586248	876920.781586248	1
Row 32	73	0	876920.781586248	876920.781586248	1
Row 32	74	0	876920.781586248	876920.781586248	1
Row 32	75	0	876920.781586248	876920.781586248	1
Row 32	76	0	876920.781586248	876920.781586248	1
Row 32	77	0	876920.781586248	876920.781586248	1
Row 32	78	0	876920.781586248	876920.781586248	1
Row 32	79	0	876920.781586248	876920.781586248	1
Row 32	80	0	876920.781586248	876920.781586248	1
Row 32	81	0	876920.781586248	876920.781586248	1
Row 32	82	0	876920.781586248	876920.781586248	1
Row 32	83	0	876920.781586248	876920.781586248	1
Row 32	84	0	876920.781586248	876920.781586248	1
Row 32	85	0	876920.781586248	876920.781586248	1
Row 32	86	0	876920.781586248	876920.781586248	1
Row 32	87	0	876920.781586248	876920.781586248	1
Row 32	88	0	876920.781586248	876920.781586248	1
Row 32	89	0	876920.781586248	876920.781586248	1
Row 32	90	0	876920.781586248	876920.781586248	1
Row 33	5	0	0	479977.814906925	0
Row 33	6	0	0	479977.814906925	0
Row 33	7	0	0	479977.814906925	0
Row 33	8	0	0	479977.814906925	0
Row 33	9	0	0	479977.814906925	0
Row 33	10	0	0	479977.814906925	0
Row 33	11	0	0	479977.814906925	0
Row 33	12	0	0	479977.814906925	0
Row 33	13	0	0	479977.814906925	0
Row 33	14	0	0	479977.814906925	0
Row 33	15	0	0	479977.814906925	0
Row 33	16	0.449676301	0.449676301	479977.814906925	9.36868928175772e-07
Row 33	17	52.73882322	53.188499521	479977.814906925	0.000110814495731046
Row 33	18	545.1268394	598.315338921	479977.814906925	0.00124654790354638
Row 33	19	1267.110554	1865.425892921	479977.814906925	0.00388648357275166
Row 33	20	961.6512043	2827.077097221	479977.814906925	0.00589001618287131
Row 33	21	1367.480077	4194.557174221	479977.814906925	0.00873906468996778
Row 33	22	2590.77329	6785.330464221	479977.814906925	0.0141367585198428
Row 33	23	2569.538324	9354.868788221	479977.814906925	0.0194902107924198
Row 33	24	2516.395236	11871.264024221	479977.814906925	0.0247329431809739
Row 33	25	5657.608482	17528.872506221	479977.814906925	0.0365201723117559
Row 33	26	14083.07999	31611.952496221	479977.814906925	0.0658612784058593
Row 33	27	30316.49777	61928.450266221	479977.814906925	0.129023568054348
Row 33	28	39782.90264	101711.352906221	479977.814906925	0.211908446072543
Row 33	29	42320.89762	144032.250526221	479977.814906925	0.300081058025882
Row 33	30	52260.11662	196292.367146221	479977.814906925	0.408961333315551
Row 33	31	63559.81824	259852.185386221	479977.814906925	0.541383741739418
Row 33	32	60295.91936	320148.104746221	479977.814906925	0.667006046536344
Row 33	33	45660.64161	365808.746356221	479977.814906925	0.76213678006588
Row 33	34	36343.01897	402151.765326221	479977.814906925	0.837854902531702
Row 33	35	31823.15509	433974.920416221	479977.814906925	0.904156206678793
Row 33	36	22302.98699	456277.907406221	479977.814906925	0.950622910549939
Row 33	37	12333.69764	468611.605046221	479977.814906925	0.976319301626664
Row 33	38	6399.502433	475011.107479221	479977.814906925	0.989652214595237
Row 33	39	2977.720619	477988.828098221	479977.814906925	0.995856085954536
Row 33	40	1218.215812	479207.043910221	479977.814906925	0.998394152869642
Row 33	41	544.5288552	479751.572765421	479977.814906925	0.999528640419458
Row 33	42	152.5647247	479904.137490121	479977.814906925	0.999846498286971
Row 33	43	46.18061154	479950.318101661	479977.814906925	0.999942712341258
Row 33	44	23.5868358	479973.904937461	479977.814906925	0.999991853853777
Row 33	45	3.909969464	479977.814906925	479977.814906925	1
Row 33	46	0	479977.814906925	479977.814906925	1
Row 33	47	0	479977.814906925	479977.814906925	1
Row 33	48	0	479977.814906925	479977.814906925	1
Row 33	49	0	479977.814906925	479977.814906925	1
Row 33	50	0	479977.814906925	479977.814906925	1
Row 33	51	0	479977.814906925	479977.814906925	1
Row 33	52	0	479977.814906925	479977.814906925	1
Row 33	53	0	479977.814906925	479977.814906925	1
Row 33	54	0	479977.814906925	479977.814906925	1
Row 33	55	0	479977.814906925	479977.814906925	1
Row 33	56	0	479977.814906925	479977.814906925	1
Row 33	57	0	479977.814906925	479977.814906925	1
Row 33	58	0	479977.814906925	479977.814906925	1
Row 33	59	0	479977.814906925	479977.814906925	1
Row 33	60	0	479977.814906925	479977.814906925	1
Row 33	61	0	479977.814906925	479977.814906925	1
Row 33	62	0	479977.814906925	479977.814906925	1
Row 33	63	0	479977.814906925	479977.814906925	1
Row 33	64	0	479977.814906925	479977.814906925	1
Row 33	65	0	479977.814906925	479977.814906925	1
Row 33	66	0	479977.814906925	479977.814906925	1
Row 33	67	0	479977.814906925	479977.814906925	1
Row 33	68	0	479977.814906925	479977.814906925	1
Row 33	69	0	479977.814906925	479977.814906925	1
Row 33	70	0	479977.814906925	479977.814906925	1
Row 33	71	0	479977.814906925	479977.814906925	1
Row 33	72	0	479977.814906925	479977.814906925	1
Row 33	73	0	479977.814906925	479977.814906925	1
Row 33	74	0	479977.814906925	479977.814906925	1
Row 33	75	0	479977.814906925	479977.814906925	1
Row 33	76	0	479977.814906925	479977.814906925	1
Row 33	77	0	479977.814906925	479977.814906925	1
Row 33	78	0	479977.814906925	479977.814906925	1
Row 33	79	0	479977.814906925	479977.814906925	1
Row 33	80	0	479977.814906925	479977.814906925	1
Row 33	81	0	479977.814906925	479977.814906925	1
Row 33	82	0	479977.814906925	479977.814906925	1
Row 33	83	0	479977.814906925	479977.814906925	1
Row 33	84	0	479977.814906925	479977.814906925	1
Row 33	85	0	479977.814906925	479977.814906925	1
Row 33	86	0	479977.814906925	479977.814906925	1
Row 33	87	0	479977.814906925	479977.814906925	1
Row 33	88	0	479977.814906925	479977.814906925	1
Row 33	89	0	479977.814906925	479977.814906925	1
Row 33	90	0	479977.814906925	479977.814906925	1
Row 34	5	0	0	320384.921101066	0
Row 34	6	0	0	320384.921101066	0
Row 34	7	0	0	320384.921101066	0
Row 34	8	2.066995489	2.066995489	320384.921101066	6.45160041208045e-06
Row 34	9	5.122554037	7.189549526	320384.921101066	2.24403492564247e-05
Row 34	10	0	7.189549526	320384.921101066	2.24403492564247e-05
Row 34	11	4.029742509	11.219292035	320384.921101066	3.50181650136426e-05
Row 34	12	3.159807016	14.379099051	320384.921101066	4.48806985097282e-05
Row 34	13	0	14.379099051	320384.921101066	4.48806985097282e-05
Row 34	14	90.136113	104.515212051	320384.921101066	0.000326217637496212
Row 34	15	247.6429298	352.158141851	320384.921101066	0.0010991720229552
Row 34	16	1652.763832	2004.921973851	320384.921101066	0.00625785373094554
Row 34	17	17865.7888	19870.710773851	320384.921101066	0.0620213670030455
Row 34	18	34863.14929	54733.860063851	320384.921101066	0.170837815574301
Row 34	19	42106.31745	96840.177513851	320384.921101066	0.302261970323199
Row 34	20	42333.08027	139173.257783851	320384.921101066	0.434393907508364
Row 34	21	39517.46676	178690.724543851	320384.921101066	0.557737623636422
Row 34	22	30034.1993	208724.923843851	320384.921101066	0.651481733679995
Row 34	23	13241.10539	221966.029233851	320384.921101066	0.692810474572339
Row 34	24	5998.198314	227964.227547851	320384.921101066	0.711532324194306
Row 34	25	3954.415623	231918.643170851	320384.921101066	0.723875026245982
Row 34	26	4343.764181	236262.407351851	320384.921101066	0.737432980740444
Row 34	27	2831.895854	239094.303205851	320384.921101066	0.746272022990833
Row 34	28	2678.026655	241772.329860851	320384.921101066	0.754630801693016
Row 34	29	1573.155919	243345.485779851	320384.921101066	0.759541007559114
Row 34	30	1172.339106	244517.824885851	320384.921101066	0.763200165742873
Row 34	31	332.9417541	244850.766639951	320384.921101066	0.76423935870163
Row 34	32	134.4933153	244985.259955251	320384.921101066	0.764659145359622
Row 34	33	174.728	245159.987955251	320384.921101066	0.765204514347025
Row 34	34	573.4452644	245733.433219651	320384.921101066	0.766994377810103
Row 34	35	2892.564797	248625.998016651	320384.921101066	0.776022782727098
Row 34	36	9823.893327	258449.891343651	320384.921101066	0.806685565773311
Row 34	37	19303.49912	277753.390463651	320384.921101066	0.866936525942284
Row 34	38	19854.98185	297608.372313651	320384.921101066	0.928908799112209
Row 34	39	11420.56136	309028.933673651	320384.921101066	0.964555175105033
Row 34	40	5513.791322	314542.724995651	320384.921101066	0.981765071572853
Row 34	41	3207.583838	317750.308833651	320384.921101066	0.991776728260616
Row 34	42	1578.385652	319328.694485651	320384.921101066	0.996703257407418
Row 34	43	741.7932312	320070.487716851	320384.921101066	0.999018576207849
Row 34	44	249.1822028	320319.669919651	320384.921101066	0.999796335042265
Row 34	45	60.17902728	320379.848946931	320384.921101066	0.999984168561624
Row 34	46	5.072154135	320384.921101066	320384.921101066	1
Row 34	47	0	320384.921101066	320384.921101066	1
Row 34	48	0	320384.921101066	320384.921101066	1
Row 34	49	0	320384.921101066	320384.921101066	1
Row 34	50	0	320384.921101066	320384.921101066	1
Row 34	51	0	320384.921101066	320384.921101066	1
Row 34	52	0	320384.921101066	320384.921101066	1
Row 34	53	0	320384.921101066	320384.921101066	1
Row 34	54	0	320384.921101066	320384.921101066	1
Row 34	55	0	320384.921101066	320384.921101066	1
Row 34	56	0	320384.921101066	320384.921101066	1
Row 34	57	0	320384.921101066	320384.921101066	1
Row 34	58	0	320384.921101066	320384.921101066	1
Row 34	59	0	320384.921101066	320384.921101066	1
Row 34	60	0	320384.921101066	320384.921101066	1
Row 34	61	0	320384.921101066	320384.921101066	1
Row 34	62	0	320384.921101066	320384.921101066	1
Row 34	63	0	320384.921101066	320384.921101066	1
Row 34	64	0	320384.921101066	320384.921101066	1
Row 34	65	0	320384.921101066	320384.921101066	1
Row 34	66	0	320384.921101066	320384.921101066	1
Row 34	67	0	320384.921101066	320384.921101066	1
Row 34	68	0	320384.921101066	320384.921101066	1
Row 34	69	0	320384.921101066	320384.921101066	1
Row 34	70	0	320384.921101066	320384.921101066	1
Row 34	71	0	320384.921101066	320384.921101066	1
Row 34	72	0	320384.921101066	320384.921101066	1
Row 34	73	0	320384.921101066	320384.921101066	1
Row 34	74	0	320384.921101066	320384.921101066	1
Row 34	75	0	320384.921101066	320384.921101066	1
Row 34	76	0	320384.921101066	320384.921101066	1
Row 34	77	0	320384.921101066	320384.921101066	1
Row 34	78	0	320384.921101066	320384.921101066	1
Row 34	79	0	320384.921101066	320384.921101066	1
Row 34	80	0	320384.921101066	320384.921101066	1
Row 34	81	0	320384.921101066	320384.921101066	1
Row 34	82	0	320384.921101066	320384.921101066	1
Row 34	83	0	320384.921101066	320384.921101066	1
Row 34	84	0	320384.921101066	320384.921101066	1
Row 34	85	0	320384.921101066	320384.921101066	1
Row 34	86	0	320384.921101066	320384.921101066	1
Row 34	87	0	320384.921101066	320384.921101066	1
Row 34	88	0	320384.921101066	320384.921101066	1
Row 34	89	0	320384.921101066	320384.921101066	1
Row 34	90	0	320384.921101066	320384.921101066	1
Row 35	5	0	0	89598326.528264	0
Row 35	6	0	0	89598326.528264	0
Row 35	7	0	0	89598326.528264	0
Row 35	8	12.87205486	12.87205486	89598326.528264	1.43664009795311e-07
Row 35	9	48.84664993	61.71870479	89598326.528264	6.88837695763555e-07
Row 35	10	48.84664993	110.56535472	89598326.528264	1.2340113817318e-06
Row 35	11	48.84664993	159.41200465	89598326.528264	1.77918506770004e-06
Row 35	12	311.3694105	470.78141515	89598326.528264	5.2543550018369e-06
Row 35	13	355.492576	826.27399115	89598326.528264	9.22198017715599e-06
Row 35	14	106.4910695	932.76506065	89598326.528264	1.04105187763273e-05
Row 35	15	7.805160291	940.570220941	89598326.528264	1.04976315673072e-05
Row 35	16	4549.759902	5490.330122941	89598326.528264	6.12771503183049e-05
Row 35	17	617202.3857	622692.715822941	89598326.528264	0.00694982529195466
Row 35	18	4506694.722	5129387.43782294	89598326.528264	0.0572486968961955
Row 35	19	10861779.78	15991167.2178229	89598326.528264	0.178476181837821
Row 35	20	15092429.79	31083597.0078229	89598326.528264	0.346921624680318
Row 35	21	16322730.51	47406327.5178229	89598326.528264	0.529098358805491
Row 35	22	14071778	61478105.5178229	89598326.528264	0.686152385875528
Row 35	23	10713268.69	72191374.2078229	89598326.528264	0.805722350015656
Row 35	24	7279624.481	79470998.6888229	89598326.528264	0.886969676423071
Row 35	25	3421973.584	82892972.272823	89598326.528264	0.925162059211833
Row 35	26	1370599.586	84263571.8588229	89598326.528264	0.940459215298422
Row 35	27	871724.2958	85135296.1546229	89598326.528264	0.950188462814278
Row 35	28	1030819.473	86166115.627623	89598326.528264	0.961693359311144
Row 35	29	1085514.086	87251629.7136229	89598326.528264	0.973808698157987
Row 35	30	1036346.424	88287976.1376229	89598326.528264	0.985375280527949
Row 35	31	717013.9039	89004990.0415229	89598326.528264	0.993377817312761
