index	season	Year	N	Survey	n_surveys	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
4	S2	1986	445	8610-12	1	2.969	4.8945	3.061	5.152	4.0455	6.0465	17.6235	12.214	21.0955	62.754	92.0235	80.502	44.155	21.178	19.2905	6.286	4.9585	2.389	0.9835	0.1985	2.5385	5.785	6.7215	9.2565	4.807	2.9265	0.7665	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	1987	16436	8708-09	1	0	0	2.606	10.304	22.2605	41.734	52.134	75.014	103.005	234.5745	716.8485	1696.621	2686.5475	2951.2285	2338.107	1692.3715	1005.958	520.2895	302.9915	274.723	186.001	142.6145	194.325	291.804	310.7685	235.8575	152.9135	87.106	51.7995	29.686	11.0035	5.965	4.7455	3.0925	0.5635	0.4365	0	0	0	0	0
4	S2	1989	4594	8907-09+8911-12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.305	7.3865	19.833	60.8565	273.6475	830.9215	1130.655	934.4385	594.468	291.229	137.197	71.391	65.3195	55.6205	29.9675	7.799	2.2905	2.6745	0	0.3815	0.6185	0	0	0	0	0	0	0
4	S2	1990	3365	9011-13	1	0	0	0	0	0	0	1.589	57.7525	229.711	326.786	375.449	394.041	225.2815	129.9025	75.1495	41.711	17.6585	30.5525	129.1385	383.359	472.216	272.636	127.8435	55.848	15.296	2.8235	0.2555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	1996	3349	9611-12	1	0	0	0	0	0.8335	10.336	71.983	739.526	873.914	404.7645	267.8145	131.001	33.373	14.632	9.027	16.8165	24.2655	19.8355	89.238	230.898	207.9285	82.741	55.29	40.6575	18.353	4.261	0.511	0	1	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	1997	262	9709-10	1	13.065	2.6825	3.697	1.7425	0.8335	0.1665	0	0	0	0	0	0	0	1.9575	10.708	25.0315	23.7385	12.7625	13.737	24.2035	38.6515	15.3515	2.33	0.5285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	1998	268	9808-09	1	0	0	0	2.2275	47.4485	111.9435	13.3805	0	0.5925	9.3315	30.738	32.689	13.3335	3.273	2.5295	0.513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2000	2249	0010-11	1	0	0	0	0	0	3.698	122.1995	487.9445	481.1605	309.6585	177.4995	108.186	91.996	96.4675	100.566	89.715	57.333	46.9225	23.126	23.902	17.389	9.9975	1.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2001	430	0107-08	1	0	0	0	0	0	0	0.0155	2.156	12.1985	18.862	47.056	65.5895	56.636	48.239	42.5005	33.113	48.1325	33.716	13.538	6.446	1.091	0.7105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2002	633	0210-11	1	0	0	0	0	0	62.866	329.312	76.6325	16.572	6.1945	1.8025	1.5615	7.797	31.362	51.075	34.522	12.6325	0.6705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2005	1519	0511-12	1	0	0	0	0	0	0	0.1395	13.227	45.916	65.9905	141.832	224.228	248.2505	174.8015	81.9945	41.3245	45.0925	64.2925	73.6185	88.9665	84.117	60.234	36.633	13.092	5.9035	2.58	0.7665	0	0	0.1085	0.8915	0.2905	1.4725	1.7095	1.091	0.4365	0	0	0	0	0
4	S2	2011	826	1110-12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7435	1.091	2.942	3.24	1.8435	15.2785	111.0265	325.771	273.2295	76.4595	13.3355	1.0395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2016	300	1609-10	1	0	0	0	0	0	0	0	0	0.5925	10.4855	60.149	109.5295	67.2115	16.642	1.39	5.007	8.397	6.6455	3.3805	3.967	2.4715	2.8925	1.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2017	155	1709-11	1	0	0	0	0	0	0	0	0	0	1.731	10.341	27.807	36.966	41.865	27.9295	7.6985	0.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	S2	2019	460	1909-11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165	2.2735	17.062	40.4125	57.163	60.4765	68.4085	80.507	54.9715	30.5965	21.716	12.5715	10.1505	2.874	0.8005	0	0	0	0	0	0	0	0	0
