year	cm	value	prop	cum_prop	total
1999	7	0	0	0	961225.25673973
1999	8	0	0	0	961225.25673973
1999	9	0	0	0	961225.25673973
1999	10	0	0	0	961225.25673973
1999	11	0	0	0	961225.25673973
1999	12	0	0	0	961225.25673973
1999	13	21.41441487	2.22782482252215e-05	2.22782482252215e-05	961225.25673973
1999	14	370.2345915	0.000385169437552813	0.000407447685778035	961225.25673973
1999	15	2972.133836	0.00309202636443495	0.00349947405021299	961225.25673973
1999	16	3312.484152	0.00344610602850287	0.00694558007871585	961225.25673973
1999	17	5175.283501	0.00538404860329352	0.0123296286820094	961225.25673973
1999	18	17990.87591	0.0187166075629569	0.0310462362449663	961225.25673973
1999	19	34634.54215	0.0360316605365458	0.067077896781512	961225.25673973
